Index,ID_UEV,Tract
150,01026909,0174.00
169,05093396,0175.00
392,01029308,0175.00
376,01030675,0176.00
106,01031185,0177.00
370,05158112,0177.00
124,01034696,0178.00
189,01032125,0178.00
167,01042610,0135.00
178,01042985,0135.00
238,01042984,0135.00
335,05128991,0135.00
86,01042578,0136.00
172,01014199,0136.00
193,01014840,0136.00
179,01001214,0163.00
33,01022866,0036.00
165,01040439,0044.00
180,05072055,0044.00
356,05190248,0044.00
141,01039985,0051.00
132,01003364,0052.00
159,05214127,0059.00
318,01021109,0059.00
137,01034683,0048.00
188,01034539,0048.00
324,05240833,0048.00
377,01035180,0048.00
393,01035368,0048.00
417,01026535,0143.00
185,01098755,0144.00
79,01035136,0149.00
138,01033348,0152.00
47,05022784,0134.00
144,01001133,0132.00
91,01028360,0138.00
126,01028552,0138.00
272,05140908,0138.00
275,01041741,0138.00
41,01014419,0139.00
147,01014737,0139.00
402,05076675,0139.00
305,05009010,0140.00
248,01016227,0141.00
287,01016458,0141.00
124,01015843,0142.00
156,01017879,0146.00
384,01017619,0146.00
70,02165400,0147.00
474,01032537,0155.00
0,01031285,0156.00
195,01031301,0156.00
223,01031247,0156.00
463,05188630,0157.00
107,01027884,0159.00
134,01027734,0159.00
150,01025748,0159.00
279,01026103,0159.00
295,05218137,0159.00
405,01027987,0159.00
30,01025165,0160.00
62,01025475,0160.00
310,05018205,0161.00
78,01030589,0170.00
112,01030487,0170.00
234,01030539,0170.00
308,01031059,0170.00
462,01031252,0170.00
173,01024888,0172.00
475,01029205,0175.00
84,01032457,0178.00
99,01032500,0178.00
28,01121865,0136.00
345,01043121,0136.00
247,01001232,0163.00
65,01022751,0036.00
433,01040096,0044.00
115,01040399,0050.00
243,01040298,0050.00
372,01040626,0050.00
148,01002899,0051.00
482,05230730,0061.00
78,01034648,0048.00
449,01035034,0048.00
490,01034996,0048.00
412,01032418,0049.00
25,01026731,0143.00
143,01027764,0143.00
442,01027530,0143.00
456,01093077,0143.00
54,01027341,0144.00
332,01032889,0149.00
13,05186258,0152.00
238,01033234,0152.00
141,01042223,0133.00
366,01042366,0133.00
483,01101477,0134.00
106,01058653,0132.00
489,01058650,0132.00
69,01014599,0139.00
260,01016836,0140.00
413,01016832,0140.00
58,01123894,0141.00
496,01016796,0141.00
488,01017882,0146.00
334,01031257,0156.00
127,01030116,0157.00
191,01029930,0157.00
226,01030640,0157.00
62,01026802,0158.00
475,01027379,0158.00
181,01110666,0159.00
254,01025384,0160.00
298,01001782,0162.00
92,01031282,0170.00
149,01002607,0170.00
271,01031164,0170.00
287,01003307,0170.00
331,01030527,0170.00
171,01024601,0172.00
248,01026674,0174.00
436,01027147,0174.00
77,01029320,0175.00
314,01034747,0176.00
72,01031082,0177.00
133,05195367,0177.00
67,01031709,0178.00
212,01035101,0178.00
20,01014995,0135.00
51,05008278,0135.00
402,01042622,0135.00
229,01042425,0136.00
276,01014169,0136.00
33,01001291,0163.00
477,01040393,0044.00
445,01002892,0051.00
101,01040001,0052.00
102,01003484,0052.00
254,01040030,0052.00
388,01000565,0061.00
36,01026745,0143.00
74,01026465,0143.00
91,01093032,0143.00
312,05144678,0143.00
165,01027739,0144.00
360,01027130,0144.00
142,01034809,0149.00
277,01034367,0149.00
203,01106000,0152.00
365,05010893,0133.00
443,01021311,0134.00
47,01033440,0154.00
94,05014677,0128.00
184,01003889,0128.00
334,01038592,0128.00
372,01043202,0137.00
422,01041819,0137.00
83,05082802,0138.00
30,01041532,0139.00
145,05281755,0139.00
380,01014145,0139.00
405,05158244,0139.00
190,01016630,0140.00
449,01015788,0141.00
9,01031549,0156.00
29,01034384,0157.00
107,01030455,0157.00
97,01026728,0158.00
381,01026835,0158.00
223,01027979,0159.00
496,01025772,0159.00
111,01001650,0161.00
356,05129891,0161.00
478,05099666,0170.00
164,01002567,0171.00
224,01024799,0171.00
363,01107899,0171.00
412,05078492,0173.00
42,01026684,0174.00
156,01027183,0174.00
333,01026911,0174.00
410,01027270,0174.00
440,01027193,0174.00
435,01015466,0135.00
214,01042137,0136.00
116,01001279,0163.00
397,01002385,0163.00
398,05206899,0163.00
238,01113006,0051.00
335,05226142,0051.00
72,01003677,0052.00
146,01003529,0052.00
370,01003397,0052.00
186,01021307,0059.00
131,05100812,0061.00
17,01035165,0048.00
39,05207587,0048.00
52,01035414,0049.00
44,05107995,0143.00
289,01104300,0144.00
54,01026032,0150.00
341,01033326,0152.00
425,01034046,0152.00
173,05093382,0133.00
371,01042478,0133.00
317,01034108,0148.00
313,01034672,0154.00
35,01038778,0128.00
456,01128909,0128.00
374,01058617,0132.00
315,01041795,0137.00
152,01028538,0138.00
384,05140902,0138.00
473,01028592,0138.00
33,01014239,0139.00
202,01013919,0139.00
166,01016864,0140.00
185,01016618,0140.00
354,05025928,0140.00
460,01016257,0141.00
445,01119898,0142.00
20,01017937,0146.00
267,01030075,0147.00
320,01116658,0147.00
359,01031807,0156.00
90,01026759,0158.00
211,01027868,0158.00
314,01027105,0158.00
471,01027030,0158.00
60,01027992,0159.00
450,01025698,0159.00
178,01001579,0161.00
130,01001795,0162.00
333,01031258,0170.00
259,01031474,0171.00
433,01031574,0171.00
22,01026672,0174.00
246,01035089,0177.00
55,01032127,0178.00
99,01032860,0178.00
365,01042925,0135.00
120,01042400,0136.00
143,01042406,0136.00
331,01022856,0036.00
194,01103940,0044.00
448,05027421,0052.00
154,01027817,0143.00
218,01109529,0144.00
220,01026890,0144.00
260,01026987,0144.00
400,01035339,0149.00
405,01101163,0149.00
311,01023445,0150.00
147,01033210,0152.00
34,01097198,0133.00
131,01042032,0133.00
309,01042389,0133.00
14,01003863,0128.00
85,01000164,0131.00
11,01028334,0138.00
74,01028562,0138.00
302,01013956,0139.00
330,05195373,0139.00
378,01015447,0139.00
479,01096009,0139.00
28,01016438,0140.00
129,01016604,0140.00
183,01017131,0140.00
276,01017255,0140.00
497,01016962,0141.00
371,01017509,0146.00
145,01029559,0147.00
259,01034286,0155.00
173,01032039,0156.00
187,05201963,0156.00
366,01034611,0156.00
449,01031795,0156.00
110,01026780,0158.00
171,05246689,0160.00
64,01030934,0170.00
124,01030571,0170.00
248,01030990,0170.00
354,01024756,0171.00
374,05193843,0172.00
458,01024518,0172.00
455,01028041,0173.00
184,01027165,0174.00
240,01028030,0174.00
24,01029703,0175.00
290,01030252,0176.00
102,01031153,0177.00
408,01034891,0178.00
428,05023990,0135.00
487,05065283,0136.00
236,01001344,0163.00
299,01001102,0163.00
424,01001044,0163.00
332,01022425,0036.00
156,05004455,0050.00
345,01003032,0051.00
422,01040602,0051.00
493,01040032,0052.00
6,05262464,0048.00
492,01034295,0048.00
198,01093064,0143.00
296,01026943,0144.00
218,05202051,0149.00
359,01035307,0149.00
430,01032869,0149.00
177,02165330,0151.00
215,01042452,0133.00
171,01042704,0134.00
255,01038604,0128.00
379,01039157,0128.00
58,01059184,0131.00
101,01015588,0139.00
260,05195375,0139.00
211,01017253,0140.00
13,01016398,0142.00
63,05098757,0142.00
381,05029336,0142.00
11,01017575,0146.00
55,05143417,0156.00
475,01031287,0156.00
146,01030140,0157.00
290,01029447,0157.00
248,01025677,0159.00
121,01025125,0160.00
250,01001608,0161.00
202,01001685,0162.00
423,01030801,0170.00
67,01024687,0171.00
426,01031651,0171.00
483,05097673,0172.00
51,05103717,0176.00
343,01030703,0176.00
386,01032075,0178.00
214,01043119,0135.00
403,01015312,0135.00
138,01096478,0136.00
160,01042577,0136.00
78,01022690,0036.00
397,01022736,0036.00
458,01022885,0036.00
5,01003072,0051.00
48,01003618,0052.00
393,01040009,0052.00
116,01020977,0059.00
50,01027402,0144.00
31,01035265,0149.00
160,01035262,0149.00
413,05200311,0150.00
75,01033215,0152.00
357,05175121,0152.00
85,01042448,0133.00
165,01042503,0133.00
268,01042358,0133.00
290,01042031,0133.00
292,01042243,0133.00
381,05012199,0133.00
64,01033419,0154.00
375,01041776,0137.00
209,01014432,0139.00
232,01014743,0139.00
461,01014245,0139.00
193,01015638,0140.00
266,01041582,0141.00
263,01033927,0147.00
354,01028885,0147.00
172,01032925,0155.00
190,01032592,0155.00
321,01034298,0155.00
171,01031237,0156.00
327,01034413,0157.00
335,01030410,0157.00
408,01029626,0157.00
472,01122426,0157.00
229,01026019,0159.00
391,01001502,0161.00
51,01001521,0162.00
300,01030581,0170.00
235,01024917,0172.00
457,01025578,0172.00
475,05123423,0172.00
323,05191009,0174.00
225,01029332,0175.00
417,05083587,0178.00
283,01014524,0136.00
311,01042435,0136.00
309,01001285,0163.00
493,01001277,0163.00
237,01129798,0050.00
2,01039965,0051.00
179,01002870,0051.00
373,01095126,0051.00
443,01003820,0051.00
72,01040745,0052.00
194,05166818,0052.00
441,01116831,0052.00
387,01021351,0059.00
289,01035016,0048.00
358,01034890,0048.00
396,01034507,0048.00
258,01026456,0143.00
212,01126882,0144.00
67,05187118,0151.00
86,01033023,0151.00
97,01033590,0152.00
386,01033395,0152.00
96,01131555,0133.00
210,01041895,0133.00
241,01043000,0133.00
402,01042225,0133.00
314,01042668,0134.00
367,01115317,0148.00
143,01038798,0128.00
408,01108645,0132.00
253,01028404,0138.00
207,01018181,0140.00
40,01016808,0141.00
118,01016561,0141.00
187,01015791,0142.00
70,01017919,0146.00
85,01017763,0146.00
482,01017671,0146.00
415,01034068,0147.00
489,01029116,0147.00
131,01032393,0155.00
138,01031669,0156.00
336,05098447,0156.00
407,01034638,0156.00
447,01030146,0157.00
153,01026740,0158.00
252,01027591,0158.00
468,01027595,0158.00
30,01001478,0170.00
440,01031198,0170.00
114,01090596,0171.00
304,05006630,0171.00
115,05217901,0172.00
313,01026326,0173.00
475,01028092,0173.00
33,05150764,0174.00
4,05196105,0176.00
197,01030698,0176.00
472,01030330,0176.00
39,01121270,0178.00
94,01041651,0136.00
356,01014846,0136.00
5,01001416,0163.00
107,01002308,0163.00
160,01113249,0163.00
412,01001119,0163.00
224,01022544,0036.00
16,05226141,0051.00
139,01003593,0052.00
491,01003379,0052.00
381,01127254,0049.00
193,05272815,0143.00
254,05248966,0143.00
309,01104578,0143.00
65,01026886,0144.00
391,01027574,0144.00
373,02165401,0151.00
181,01042517,0133.00
385,01043078,0134.00
135,01015823,0142.00
174,01017905,0146.00
424,01032982,0155.00
466,01034323,0156.00
307,01030127,0157.00
336,05012528,0157.00
446,01028944,0157.00
229,01095649,0159.00
361,01026073,0159.00
197,01025188,0160.00
396,01027691,0160.00
232,05016519,0161.00
111,01031268,0170.00
233,01031093,0170.00
369,01031046,0170.00
442,01031536,0171.00
488,01128769,0171.00
350,01025825,0173.00
437,01027282,0174.00
17,01029241,0175.00
482,01030254,0176.00
45,01035065,0177.00
302,01031482,0178.00
21,01015478,0135.00
271,01015266,0135.00
313,01042763,0135.00
144,01001039,0163.00
205,01001362,0163.00
486,01002338,0163.00
151,05141876,0036.00
228,05078630,0044.00
103,01003506,0052.00
126,01003840,0052.00
343,05096909,0052.00
338,01035433,0048.00
413,01111855,0143.00
280,01033468,0154.00
23,01038622,0128.00
60,01039007,0128.00
28,01041688,0137.00
132,01041669,0137.00
289,05119982,0138.00
268,01014641,0139.00
38,01015922,0141.00
78,01125812,0141.00
184,01016053,0141.00
337,01016069,0141.00
156,01018020,0146.00
379,01017925,0146.00
446,01017881,0146.00
32,01033760,0147.00
83,02168741,0147.00
398,01032962,0155.00
142,01030788,0156.00
50,01034388,0157.00
179,01029912,0157.00
330,01102204,0157.00
415,01029415,0157.00
497,01027721,0160.00
69,01001570,0161.00
262,01030634,0170.00
342,01031384,0171.00
261,01025053,0172.00
226,01029298,0175.00
496,01120083,0178.00
181,01015274,0135.00
255,01015064,0135.00
377,01042919,0135.00
35,01042586,0136.00
323,01014810,0136.00
301,01022398,0036.00
455,01040659,0052.00
444,01020635,0059.00
94,01000551,0061.00
304,01121738,0061.00
211,01035064,0048.00
457,01035229,0048.00
344,05095019,0144.00
86,01034750,0149.00
409,01022656,0150.00
236,01032688,0151.00
371,01034160,0152.00
395,01033637,0152.00
398,05069581,0128.00
287,01000130,0131.00
32,01000905,0132.00
140,01059201,0132.00
218,01058841,0132.00
77,01028362,0138.00
419,01017239,0140.00
462,01016780,0141.00
222,01016738,0142.00
297,05029553,0142.00
250,01032850,0155.00
202,01031233,0156.00
13,01028942,0157.00
170,01026623,0158.00
491,01026855,0158.00
73,01025378,0160.00
288,05224692,0160.00
119,01030882,0170.00
446,01031821,0170.00
84,01031717,0171.00
328,01024867,0172.00
376,01025551,0172.00
281,01034887,0178.00
338,01035045,0178.00
496,01031724,0178.00
105,05178296,0135.00
421,01015280,0135.00
442,01042785,0135.00
19,01014797,0136.00
204,01042336,0136.00
483,01043081,0136.00
176,01001461,0163.00
259,01022864,0036.00
199,05168025,0051.00
131,05195389,0151.00
345,01032175,0151.00
361,01116093,0151.00
261,01042673,0134.00
391,01038532,0128.00
113,01041761,0137.00
154,01043201,0137.00
256,01041833,0138.00
454,01028566,0138.00
61,01015580,0139.00
179,01014112,0139.00
300,01014625,0139.00
369,01014267,0139.00
421,01113130,0139.00
320,01018264,0140.00
284,01017351,0142.00
357,01017709,0146.00
143,01034080,0147.00
462,01027433,0158.00
76,05263041,0159.00
384,01030853,0170.00
8,01031490,0171.00
85,01031733,0171.00
316,01031378,0171.00
485,01031415,0171.00
232,01024619,0172.00
294,01025916,0173.00
461,01097718,0173.00
240,01028118,0174.00
423,05217160,0174.00
156,01029217,0175.00
313,01029695,0175.00
106,01121607,0176.00
183,01030316,0176.00
63,01034743,0177.00
307,01119797,0177.00
442,01035093,0177.00
438,01042768,0135.00
37,01119672,0136.00
329,01014546,0136.00
448,01014008,0136.00
398,01001166,0163.00
33,01124578,0036.00
476,01002901,0051.00
175,01003681,0052.00
371,01003728,0052.00
128,01035024,0048.00
445,01035245,0048.00
157,05170982,0049.00
463,01027329,0144.00
477,01034850,0149.00
407,01032301,0151.00
489,01032656,0151.00
195,01042467,0133.00
269,01043007,0133.00
42,01003021,0128.00
241,01059182,0131.00
498,01041811,0137.00
298,01041706,0138.00
0,05148720,0139.00
324,01014899,0139.00
342,01015368,0139.00
356,01017073,0141.00
143,01016678,0142.00
436,01016129,0142.00
410,01033775,0147.00
90,05036180,0156.00
63,05031443,0157.00
427,01030438,0157.00
462,01034528,0157.00
347,01027617,0158.00
404,01025694,0159.00
413,05095582,0160.00
28,01024742,0171.00
430,01108735,0171.00
10,01028027,0174.00
167,05180027,0176.00
315,01029832,0176.00
185,01032474,0178.00
251,01015535,0135.00
416,01015017,0135.00
23,01042325,0136.00
115,01042316,0136.00
294,05090319,0163.00
188,01022693,0036.00
156,01040667,0044.00
43,01003771,0051.00
23,01035370,0048.00
129,05200264,0048.00
353,01027027,0144.00
401,01027194,0144.00
178,01042999,0133.00
499,01041889,0133.00
176,05109457,0148.00
146,01033449,0154.00
74,01039419,0128.00
36,05243926,0131.00
442,01000137,0131.00
28,01000721,0132.00
242,01041752,0138.00
112,05212692,0139.00
171,01014927,0139.00
389,01017268,0140.00
255,01016557,0141.00
31,01015803,0142.00
69,05195337,0147.00
158,01029463,0147.00
410,01032978,0155.00
288,01030936,0156.00
231,01034581,0157.00
188,01027377,0158.00
314,01026760,0158.00
318,01026600,0158.00
402,01027125,0158.00
422,01027926,0159.00
426,01027894,0159.00
9,01002499,0162.00
119,01002529,0162.00
311,01030901,0170.00
455,01025885,0173.00
490,01025920,0173.00
326,01027527,0174.00
133,01029273,0175.00
148,01029250,0175.00
395,01034815,0175.00
212,01031163,0177.00
448,01030866,0177.00
227,01015031,0135.00
278,01042992,0135.00
100,01042094,0136.00
184,01043105,0136.00
298,01042409,0136.00
113,01040736,0044.00
36,01003488,0052.00
133,01040038,0052.00
447,01027594,0144.00
23,01035353,0149.00
384,01035078,0149.00
125,01042147,0133.00
82,01033479,0154.00
8,01039482,0128.00
100,05087441,0132.00
375,01041763,0137.00
376,01014078,0139.00
483,01017347,0142.00
356,01018114,0146.00
389,01018061,0146.00
364,01029126,0147.00
193,01029399,0157.00
88,01026633,0158.00
214,01026736,0158.00
225,01026996,0158.00
238,01027350,0158.00
68,01025327,0160.00
426,01002497,0162.00
317,01030897,0170.00
469,01003309,0170.00
171,05209074,0171.00
290,01093194,0171.00
215,01024911,0172.00
480,01025091,0172.00
43,01097715,0173.00
104,05272381,0173.00
164,01026913,0174.00
207,05099505,0175.00
363,01032452,0178.00
474,01034674,0178.00
295,01042746,0135.00
49,01014375,0136.00
383,01043176,0136.00
498,01042116,0136.00
91,01001428,0163.00
78,01118634,0036.00
202,01040598,0051.00
474,01108560,0059.00
320,05003048,0049.00
68,05281814,0143.00
358,01027134,0144.00
417,01027039,0144.00
134,01022575,0150.00
398,01022779,0150.00
98,01042012,0133.00
12,01042661,0134.00
330,01042940,0134.00
198,01121849,0128.00
30,01028302,0138.00
475,01014249,0139.00
50,01017488,0140.00
368,01016306,0140.00
259,01017927,0146.00
411,01018006,0146.00
159,01032162,0155.00
227,01034636,0156.00
226,01027002,0158.00
160,01027963,0160.00
420,05027057,0160.00
337,01002133,0161.00
427,01031380,0171.00
43,01123486,0172.00
105,01025896,0173.00
297,01027519,0174.00
6,01032478,0178.00
138,01034897,0178.00
265,01043079,0135.00
270,05071109,0135.00
89,01014581,0136.00
464,01042123,0136.00
39,01002335,0163.00
139,01001278,0163.00
11,01022515,0036.00
256,05231046,0050.00
231,01003707,0052.00
405,01033062,0151.00
457,01033039,0151.00
487,01033212,0152.00
32,01030908,0148.00
259,01033371,0154.00
373,01038630,0128.00
21,01000461,0131.00
488,01058647,0132.00
158,01043169,0137.00
361,01028437,0138.00
13,01016408,0142.00
64,05149653,0142.00
442,01041585,0142.00
366,01017801,0146.00
304,01028903,0147.00
186,01033184,0155.00
20,01026492,0159.00
120,01027993,0159.00
412,01001928,0162.00
126,01030648,0170.00
224,01030576,0170.00
42,01031757,0171.00
244,05033922,0171.00
411,01123491,0172.00
490,01027224,0174.00
153,01028994,0175.00
312,01029783,0176.00
225,01031031,0177.00
460,01031053,0177.00
154,01042915,0135.00
267,01042836,0135.00
308,01042433,0136.00
425,01014812,0136.00
178,01040168,0044.00
428,05223948,0044.00
443,01040447,0044.00
140,01003722,0052.00
204,01040005,0052.00
264,01003497,0052.00
476,01003743,0052.00
35,05266857,0048.00
362,01034548,0048.00
34,05211002,0049.00
261,05010699,0143.00
41,01022495,0150.00
19,01042459,0133.00
230,01031992,0148.00
494,05025871,0128.00
284,01000160,0131.00
334,01000109,0131.00
313,01043206,0137.00
118,01018228,0139.00
167,01016640,0141.00
331,01041580,0141.00
44,01016517,0142.00
493,01032148,0155.00
388,01031509,0156.00
283,01027093,0158.00
68,01001876,0161.00
292,01001620,0162.00
373,01031667,0171.00
396,05006465,0171.00
452,01031363,0171.00
481,01123787,0173.00
104,01028034,0174.00
259,01027240,0174.00
420,01119560,0176.00
215,01119548,0177.00
6,01032139,0178.00
37,01042752,0135.00
180,05065639,0135.00
40,05121763,0136.00
385,01042127,0136.00
411,05007854,0163.00
471,01040559,0051.00
481,01003040,0051.00
20,01003689,0052.00
202,01021281,0059.00
346,01034685,0048.00
25,01026999,0144.00
215,01027745,0144.00
234,01027747,0144.00
352,01027456,0144.00
404,01034826,0149.00
421,01032746,0151.00
177,01042236,0133.00
309,01042368,0133.00
457,01042499,0133.00
139,01097878,0148.00
224,01039240,0128.00
443,01104724,0132.00
350,01043205,0137.00
326,01041736,0138.00
159,01014727,0139.00
469,01015099,0139.00
193,01016844,0140.00
208,05162995,0155.00
172,01026973,0158.00
143,01027652,0159.00
57,01025274,0160.00
463,05100754,0162.00
267,01001476,0170.00
178,01031595,0171.00
422,05207358,0172.00
204,01027463,0174.00
303,01035019,0175.00
160,01032116,0178.00
146,01015256,0135.00
138,01001035,0163.00
278,01001323,0163.00
168,01040063,0044.00
136,01040592,0050.00
279,01003600,0052.00
393,01000561,0061.00
295,01034703,0048.00
447,01103541,0144.00
220,01022730,0150.00
340,01042183,0133.00
413,01042537,0133.00
459,01042814,0134.00
309,01000041,0131.00
358,01059174,0132.00
5,01114497,0138.00
349,01014697,0139.00
282,01015954,0140.00
30,01041642,0142.00
286,01016197,0142.00
183,05023432,0146.00
110,01030592,0147.00
342,01030020,0147.00
84,01028964,0157.00
484,01028956,0157.00
458,01025260,0160.00
137,05209078,0171.00
404,01093241,0171.00
189,01027159,0174.00
236,01026874,0174.00
315,05007175,0175.00
370,01031422,0177.00
302,05142717,0178.00
406,01032513,0178.00
357,05110739,0135.00
89,01042403,0136.00
54,01002284,0163.00
68,01130193,0052.00
101,01093079,0143.00
156,01026497,0143.00
451,01034752,0149.00
465,01042532,0133.00
363,01000136,0131.00
404,01017144,0140.00
434,05029015,0141.00
425,01017384,0146.00
228,01029507,0147.00
28,01030618,0157.00
340,01027102,0158.00
421,01127218,0159.00
22,01030937,0170.00
2,01126065,0171.00
319,01025529,0172.00
260,01024543,0174.00
97,01029846,0176.00
51,01034952,0178.00
203,01043110,0135.00
235,01042986,0135.00
132,01001448,0163.00
46,01002873,0051.00
311,01040007,0052.00
76,01035182,0048.00
187,01034928,0048.00
409,05158076,0048.00
110,01032253,0049.00
448,01032598,0049.00
119,01105239,0149.00
152,01035321,0149.00
457,01034771,0149.00
135,01022771,0150.00
257,01022497,0150.00
423,01103562,0152.00
165,01033488,0154.00
38,01039300,0128.00
56,01038821,0128.00
323,05091394,0128.00
122,01058616,0132.00
384,01109155,0132.00
25,01028572,0138.00
220,01015336,0139.00
194,01018248,0140.00
130,05063877,0141.00
219,01018082,0146.00
242,01028895,0147.00
239,01031348,0156.00
264,01031618,0156.00
127,01026111,0159.00
270,01001564,0162.00
320,01030803,0170.00
354,01030569,0170.00
382,01031540,0171.00
240,05033831,0172.00
249,01024882,0172.00
489,01025924,0173.00
394,01028112,0174.00
480,05205308,0176.00
484,01029876,0176.00
192,01031756,0178.00
472,01031752,0178.00
40,01022745,0036.00
450,01023069,0036.00
109,01040293,0050.00
147,01098257,0052.00
462,05013106,0059.00
104,01095155,0144.00
188,01108651,0144.00
240,01105984,0150.00
181,01033547,0152.00
108,01041774,0137.00
449,01041808,0137.00
67,01028451,0138.00
340,01016838,0140.00
410,01017492,0140.00
24,01017303,0141.00
489,01016934,0141.00
31,01017525,0146.00
411,01034586,0157.00
278,01027113,0158.00
55,05260736,0160.00
430,01025366,0160.00
244,01030851,0170.00
357,01001394,0170.00
30,05130969,0171.00
286,01031942,0171.00
23,05204712,0172.00
289,01024605,0172.00
299,01102316,0172.00
41,01026187,0173.00
480,01027314,0174.00
310,01029797,0176.00
454,01031461,0178.00
225,01042735,0135.00
146,01001468,0163.00
201,01002206,0163.00
36,01003377,0052.00
40,01035247,0048.00
471,05248258,0143.00
355,01034155,0149.00
371,01034793,0149.00
328,01041897,0133.00
61,01042823,0134.00
35,01033451,0154.00
45,01000176,0131.00
184,01000235,0131.00
144,01125750,0132.00
83,01032989,0155.00
163,01029624,0157.00
27,01027562,0158.00
288,01030833,0170.00
354,01032086,0170.00
407,01030941,0170.00
110,01028094,0173.00
304,01042085,0136.00
2,01022817,0036.00
6,01040204,0044.00
82,01034497,0048.00
358,01034883,0048.00
470,01034558,0048.00
102,01027458,0144.00
2,05027857,0150.00
49,01022776,0150.00
170,01026261,0150.00
438,01022448,0150.00
93,01032299,0151.00
193,01097774,0151.00
249,01032330,0151.00
269,01042521,0133.00
382,01042998,0133.00
334,01039441,0128.00
352,01058632,0132.00
0,01041841,0138.00
112,01018225,0139.00
176,01015602,0139.00
248,01015352,0139.00
353,01032558,0155.00
70,02167050,0157.00
68,01027062,0158.00
113,01025445,0160.00
339,01025003,0160.00
154,01028136,0173.00
388,01031120,0177.00
91,01042899,0135.00
304,01042878,0135.00
451,01102530,0051.00
483,01040581,0051.00
265,01040676,0052.00
26,01034675,0048.00
58,01026452,0143.00
92,01035310,0149.00
360,05090331,0151.00
148,01033613,0152.00
448,01028329,0138.00
79,01015980,0140.00
226,01016491,0142.00
354,05087623,0142.00
421,01016384,0142.00
162,01034549,0157.00
278,01123608,0158.00
302,01026401,0159.00
375,01026129,0159.00
250,01001648,0161.00
495,05030170,0161.00
383,01001856,0162.00
459,01031976,0171.00
111,01024603,0172.00
207,01025849,0173.00
437,01026198,0173.00
232,01029026,0175.00
236,01032105,0178.00
110,01042089,0136.00
192,01002288,0163.00
349,01002922,0051.00
393,01021752,0059.00
368,01035168,0048.00
164,01027037,0144.00
377,01118560,0144.00
37,01026248,0150.00
257,01032254,0151.00
259,01028491,0138.00
359,01013937,0139.00
299,01016590,0140.00
417,05064138,0141.00
453,01017848,0146.00
238,01033758,0147.00
320,01029950,0147.00
141,01031800,0156.00
79,01027792,0159.00
151,01108339,0160.00
328,05125285,0172.00
411,01025063,0172.00
261,01028039,0173.00
206,01027226,0174.00
179,05205006,0177.00
232,01031165,0177.00
315,01043177,0136.00
329,01043128,0136.00
430,01022427,0036.00
33,01027544,0144.00
185,01097999,0144.00
316,01027572,0144.00
135,01026242,0150.00
317,05028828,0150.00
200,01032178,0151.00
119,01033818,0152.00
175,01039433,0128.00
246,01039019,0128.00
23,01000460,0131.00
342,05022213,0132.00
495,05195409,0138.00
158,01015172,0139.00
281,01014882,0139.00
346,01016150,0142.00
467,01016153,0142.00
308,01030926,0156.00
455,01026837,0158.00
491,05155175,0158.00
208,05292400,0160.00
10,01002119,0161.00
89,01001740,0162.00
255,05021001,0162.00
396,01031995,0171.00
286,01028137,0173.00
444,01042120,0136.00
349,01125902,0163.00
55,01027722,0144.00
445,01027612,0144.00
214,01022781,0150.00
275,01042195,0133.00
396,01041923,0133.00
218,01030910,0148.00
262,01038796,0128.00
70,01041788,0137.00
447,01041685,0137.00
149,01014975,0139.00
232,01015105,0139.00
226,01016333,0140.00
38,01018283,0141.00
238,01041581,0141.00
267,01041576,0141.00
118,01016513,0142.00
381,01017531,0146.00
44,01030558,0147.00
386,05208350,0157.00
115,01025204,0160.00
489,01001760,0162.00
108,01028078,0172.00
456,01028043,0173.00
343,01030374,0176.00
174,01042600,0135.00
263,01001052,0163.00
172,01040628,0044.00
39,01032329,0049.00
165,01127658,0144.00
198,01033365,0152.00
229,01096163,0152.00
178,01031868,0148.00
333,01014400,0139.00
181,01018263,0140.00
414,01017872,0146.00
456,01033935,0147.00
18,01030810,0156.00
399,05201969,0156.00
143,01026660,0158.00
331,01027706,0160.00
428,01024994,0160.00
8,01001852,0162.00
139,01028070,0172.00
265,01025095,0172.00
289,05204552,0172.00
440,01034796,0175.00
161,01031090,0177.00
184,01031193,0177.00
232,01032094,0178.00
132,01042081,0136.00
350,01014372,0136.00
29,05022984,0056.00
186,01096190,0056.00
270,05090416,0056.00
271,01001055,0056.00
302,05026368,0056.00
356,01000500,0056.00
370,01058690,0056.00
436,01058972,0056.00
462,01058718,0056.00
73,05086895,0057.00
352,01123831,0057.00
22,01039395,0062.00
95,01039393,0062.00
220,01039277,0062.00
265,01039182,0062.00
279,05141483,0062.00
399,05102640,0062.00
418,01039341,0062.00
481,05102641,0062.00
234,01032234,0049.00
31,01037888,0130.00
156,01038499,0130.00
231,01038151,0130.00
249,01097825,0130.00
389,01037761,0130.00
425,01038392,0130.00
439,01038333,0130.00
451,01038021,0130.00
465,01037789,0130.00
467,01038107,0130.00
468,01038495,0130.00
113,01041781,0137.00
24,05016748,0063.00
72,01036262,0063.00
166,01114550,0063.00
367,01036942,0063.00
391,05254014,0063.00
400,01002471,0063.00
450,01001894,0063.00
62,01097696,0064.00
81,01036586,0064.00
96,01036834,0064.00
111,01036599,0064.00
128,05033673,0064.00
146,01039216,0064.00
182,01109175,0064.00
319,01119271,0064.00
388,01036796,0064.00
12,03038004,0360.00
13,03039592,0360.00
16,03039225,0360.00
32,03119055,0360.00
40,03037854,0360.00
46,03038616,0360.00
