,borough_id,building_number,built_area,dwelling_number,firstletter_apt,geom,index,land_area,landuse_code,landuse_text,lastletter_apt,max_floors,municipality_code,nad83_registration,street_name,street_number,uid,unit_category,unit_number,year_built,Tract
6661,REM21,2018,275,3,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5701249163845, 45.5336331102019], [-73.5703560150841, 45.5337418590365], [-73.5704018940022, 45.5336935047945], [-73.5701701614341, 45.5335844864637], [-73.5701249163845, 45.5336331102019]]]}",252175,139,1000,Logement,0,3,50,9943-37-1252-0-000-0000,rue Marie-Anne Est  (MTL),2022,1033875,Régulier,0,1927,0148.00
6662,REM21,4092,169,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5759352778257, 45.5219061494773], [-73.5758695634108, 45.5218761355818], [-73.5757194252359, 45.5220366021787], [-73.5757824984282, 45.5220653580143], [-73.5757852453435, 45.5220666160896], [-73.5759352778257, 45.5219061494773]]]}",252183,130,1000,Logement,0,2,50,9842-84-7753-7-000-0000,rue Berri  (MTL),4092,1016179,Régulier,0,1885,0142.00
6664,REM21,4432,156,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5766935254164, 45.5297835078811], [-73.5766154376784, 45.5297472032827], [-73.5764665452347, 45.5299056899671], [-73.5765447385747, 45.529941904603], [-73.5766935254164, 45.5297835078811]]]}",252297,154,1000,Logement,0,2,50,9843-83-1829-1-000-0000,rue De Lanaudière  (MTL),4432,1018130,Régulier,0,1900,0146.00
6665,REM21,1471,309,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5762951995952, 45.5312657720475], [-73.5765982599307, 45.5314067675373], [-73.5766525665089, 45.5313485959262], [-73.5763492953887, 45.5312077807051], [-73.5762951995952, 45.5312657720475]]]}",252351,216,1000,Logement,0,3,50,9843-84-2691-2-000-0000,avenue du Mont-Royal Est  (MTL),1475,1034380,Régulier,0,1955,0157.00
6666,REM21,4270,357,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5692561897009, 45.5331158232722], [-73.5692171656277, 45.5331567935193], [-73.569213368658, 45.5331607554906], [-73.5689844970628, 45.5334014439216], [-73.5691494446107, 45.5334791877144], [-73.5694216650405, 45.5331937463408], [-73.5694201856656, 45.5331930272998], [-73.5692561897009, 45.5331158232722]]]}",252376,588,1000,Logement,0,2,50,9943-37-9412-2-000-0000,avenue De Lorimier  (MTL),4270,1031928,Régulier,0,1900,0148.00
6669,REM21,4515,0,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5733713608226, 45.5349104945105], [-73.573292367269, 45.5349936982782], [-73.5733727906913, 45.5350354931564], [-73.5733991569678, 45.53500766854], [-73.5734207773396, 45.534984886547], [-73.5735238167173, 45.5348763793271], [-73.5734407568057, 45.5348373760164], [-73.5733713608226, 45.5349104945105]]]}",252680,134,1000,Logement,0,2,50,9943-08-6998-4-002-0001,rue de Bordeaux  (MTL),4517,5146614,Condominium,0,1910,0156.00
6670,REM21,4325,377,3,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5790301495863, 45.5239098970585], [-73.5790458925518, 45.5239171755715], [-73.5790284969552, 45.523936176059], [-73.5790945324666, 45.5239663678895], [-73.5792641653366, 45.523781135403], [-73.5791817536069, 45.523743755609], [-73.5790301495863, 45.5239098970585]]]}",252734,182,1000,Logement,0,3,50,9842-66-1762-1-000-0000,rue Berri  (MTL),4329,1016359,Régulier,0,1900,0141.00
6674,REM21,4701,166,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5831913953488, 45.5279798288248], [-73.5832636716045, 45.5280124434789], [-73.5834626123787, 45.5277958660985], [-73.5833903362858, 45.5277632515688], [-73.5831913953488, 45.5279798288248]]]}",253108,192,1000,Logement,0,2,50,9843-21-9111-6-000-0000,rue Saint-André  (MTL),4703,1026001,Régulier,0,1900,0159.00
6675,REM21,4584,322,3,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5838049057254, 45.5254864048007], [-73.5836604647713, 45.5254212660136], [-73.5835917353279, 45.5254997899807], [-73.5835169966065, 45.5255851575289], [-73.583661648269, 45.5256502063573], [-73.5838049057254, 45.5254864048007]]]}",253162,286,1000,Logement,0,2,50,9842-28-6449-0-000-0000,rue Berri  (MTL),4588,5071709,Régulier,0,1900,0160.00
6676,REM21,4852,446,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5842104070578, 45.5292560769953], [-73.5843107737808, 45.5291465719873], [-73.5842451524844, 45.529116832857], [-73.5841437290267, 45.5292258886233], [-73.5842104070578, 45.5292560769953]]]}",253221,44,1000,Logement,0,1,50,9843-22-2155-8-001-0002,rue Boyer  (MTL),4852,1114455,Condominium,0,1990,0159.00
6677,REM21,4546,232,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5822733944164, 45.5264251513989], [-73.5823522192949, 45.5264607316784], [-73.5825040322162, 45.5262950357068], [-73.5824253129357, 45.5262593654622], [-73.5822733944164, 45.5264251513989]]]}",253257,161,1000,Logement,0,2,50,9842-39-6441-4-000-0000,rue Saint-Hubert  (MTL),4548,1025473,Régulier,0,1900,0160.00
6678,REM21,4746,131,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5837599965309, 45.5285952326342], [-73.5839588321208, 45.528378834474], [-73.5838913099481, 45.5283482866001], [-73.58369247434, 45.5285647746365], [-73.5837599965309, 45.5285952326342]]]}",253314,180,1000,Logement,0,3,50,9843-21-5276-1-000-0000,rue de Mentana  (MTL),4748,1026139,Régulier,0,1900,0159.00
6679,REM21,4691,0,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5844369748006, 45.5262597860705], [-73.5845211006985, 45.5261678413856], [-73.5844489316742, 45.5261352274372], [-73.5843648057072, 45.5262271720695], [-73.5844369748006, 45.5262597860705]]]}",253343,41,1000,Logement,0,1,50,9842-29-0324-9-001-0001,rue Berri  (MTL),4691,5150026,Condominium,0,1900,0160.00
6681,REM21,4339,376,3,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5763229811533, 45.5271334742785], [-73.576405607257, 45.5271709459619], [-73.5766200752497, 45.5269406912027], [-73.5765374494632, 45.5269033096651], [-73.5763229811533, 45.5271334742785]]]}",253567,234,1000,Logement,0,3,50,9843-80-2714-0-000-0000,avenue Christophe-Colomb  (MTL),4343,1017541,Régulier,0,1910,0146.00
6690,REM21,951,387,6,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5839345410351, 45.5288733615941], [-73.5839685941017, 45.5288362596234], [-73.5836402803542, 45.5286879227242], [-73.5835569904566, 45.5287774363083], [-73.5838859390331, 45.5289264029263], [-73.5839345410351, 45.5288733615941]]]}",253783,362,1000,Logement,0,3,50,9843-22-5713-1-000-0000,rue Gilford  (MTL),961,1027892,Régulier,0,1915,0159.00
6693,REM21,4141,0,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5754696871989, 45.5235957136678], [-73.5755512764579, 45.5236325999583], [-73.5758414585429, 45.523318322184], [-73.5757593723725, 45.5232810692937], [-73.5755786529843, 45.523475687582], [-73.5754696871989, 45.5235957136678]]]}",253869,48,1000,Logement,0,2,50,9842-86-9020-4-001-0002,rue Saint-Hubert  (MTL),4141,5270992,Condominium,      3,2019,0142.00
6694,REM21,4365,0,5,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5765387191756, 45.5279173456251], [-73.5764675022209, 45.527884546043], [-73.5763984373353, 45.5279585662271], [-73.5762948916438, 45.5280695959386], [-73.5763972782288, 45.5281165036089], [-73.5764588798551, 45.5281448104743], [-73.5766306458245, 45.5279596704661], [-73.5765387191756, 45.5279173456251]]]}",253890,372,1000,Logement,B,2,50,9843-81-2824-5-000-0000,rue De La Roche  (MTL),4369,5208238,Régulier,0,9999,0146.00
6695,REM21,4632,196,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5781535189546, 45.532123404573], [-73.5779297539029, 45.5323605977686], [-73.5780111220942, 45.5323985190774], [-73.578234886829, 45.5321612357316], [-73.5781535189546, 45.532123404573]]]}",253996,239,1000,Logement,0,2,50,9843-75-0196-2-000-0000,rue Fabre  (MTL),4632,5019232,Régulier,0,1910,0157.00
6696,REM21,4537,184,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5790256931678, 45.5293241260941], [-73.579197138786, 45.5291397925537], [-73.579115563934, 45.5291023221742], [-73.578944118037, 45.529286565601], [-73.5790256931678, 45.5293241260941]]]}",254047,186,1000,Logement,0,2,50,9843-62-2359-2-000-0000,rue De La Roche  (MTL),4539,1026778,Régulier,0,1885,0158.00
6697,REM21,4247,319,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5759520159728, 45.5257139979226], [-73.5758767878776, 45.5256795807374], [-73.5756569466612, 45.5259174870847], [-73.5757321748191, 45.5259518144206], [-73.5759520159728, 45.5257139979226]]]}",254112,71,1000,Logement,0,1,50,9842-88-7979-9-001-0002,rue Boyer  (MTL),4247,5029015,Condominium,0,1900,0141.00
6699,REM21,4129,375,6,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5772566757913, 45.5215186548195], [-73.5771746912781, 45.5214814532592], [-73.5769736400786, 45.5217003611615], [-73.5770555191927, 45.5217375629358], [-73.5772566757913, 45.5215186548195]]]}",254137,221,1000,Logement,0,4,50,9842-74-7613-4-000-0000,rue Saint-Denis  (MTL),4133,1015805,Régulier,0,1900,0142.00
6701,REM21,4660,0,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5836094769577, 45.5264279609035], [-73.5836750943237, 45.5264576107055], [-73.5837824145542, 45.5263402712788], [-73.5838778216857, 45.5262358999836], [-73.5838122044719, 45.5262062507466], [-73.5836094769577, 45.5264279609035]]]}",254282,59,1000,Logement,0,1,50,9842-29-5839-1-001-0001,rue Resther  (MTL),4660,5206728,Condominium,0,1930,0160.00
6702,REM21,4413,0,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5778788091008, 45.5275087731529], [-73.5777967104299, 45.5274717521212], [-73.5775085427761, 45.5277816123562], [-73.5775906417093, 45.5278186335928], [-73.5778788091008, 45.5275087731529]]]}",254343,82,1000,Logement,0,1,50,9843-70-3184-6-001-0004,avenue Christophe-Colomb  (MTL),4413,5244820,Condominium,0,2015,0146.00
6703,REM21,4306,235,3,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5795300850135, 45.5229152210814], [-73.5793815391886, 45.5230763213024], [-73.5794470454381, 45.5231061533308], [-73.5795955911543, 45.5229450530254], [-73.5795300850135, 45.5229152210814]]]}",254478,130,1000,Logement,0,3,50,9842-55-9068-8-000-0000,rue Rivard  (MTL),4310,5068385,Régulier,0,1885,0141.00
6705,REM21,4699,198,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5810693332053, 45.5302648262444], [-73.5812365459244, 45.5300769829675], [-73.5811548626349, 45.5300394241349], [-73.5809877553556, 45.5302272672188], [-73.5810693332053, 45.5302648262444]]]}",254566,186,1000,Logement,0,2,50,9843-43-6363-0-000-0000,rue De La Roche  (MTL),4701,1026734,Régulier,0,1900,0158.00
6709,REM21,4667,212,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5836039940337, 45.5267899153248], [-73.5837572839474, 45.526625206535], [-73.5836805711685, 45.5265905256049], [-73.5835250640444, 45.526755505892], [-73.5836039940337, 45.5267899153248]]]}",254876,82,1000,Logement,0,1,50,9842-29-6678-2-001-0003,rue Resther  (MTL),4667,1025358,Condominium,0,1910,0160.00
6710,REM21,4561,2221,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5790255753924, 45.5298432933253], [-73.5788542316737, 45.5300269065745], [-73.5789358078156, 45.5300644671263], [-73.5791071515088, 45.5298809437485], [-73.5790255753924, 45.5298432933253]]]}",254916,88,1000,Logement,0,1,50,9843-63-3241-9-001-0002,rue De Brébeuf  (MTL),4561,5097933,Condominium,0,1885,0158.00
6712,REM21,925,126,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5846225049918, 45.5285854177107], [-73.5845794897783, 45.528631255795], [-73.5848575094504, 45.5287586590957], [-73.5849005246703, 45.5287129109003], [-73.5846225049918, 45.5285854177107]]]}",255013,158,1000,Logement,0,2,50,9843-11-8098-7-000-0000,rue Gilford  (MTL),927,1027904,Régulier,0,1900,0159.00
6714,REM21,4675,178,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5799964639719, 45.5310355589071], [-73.5798447306946, 45.5311971116949], [-73.5799229279901, 45.5312333240075], [-73.5800746611405, 45.531071771117], [-73.5799964639719, 45.5310355589071]]]}",255242,156,1000,Logement,0,2,50,9843-54-5572-4-000-0000,rue Chambord  (MTL),4675,1027346,Régulier,0,1900,0158.00
6717,REM21,825,171,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5852902936816, 45.5282980246902], [-73.5853397392794, 45.5282454320873], [-73.5850609830933, 45.5281188404307], [-73.5850115373463, 45.5281714329142], [-73.5852902936816, 45.5282980246902]]]}",255432,182,1000,Logement,0,2,50,9843-11-4647-5-000-0000,rue Gilford  (MTL),825,1027918,Régulier,0,1900,0159.00
6718,REM21,465,0,44,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5832247241597, 45.5249453433313], [-73.5824812931454, 45.5246082301242], [-73.5821623118623, 45.5249758999807], [-73.5828654846396, 45.5252920761676], [-73.5830074734587, 45.5251267465894], [-73.5830380432824, 45.5250916272408], [-73.5830794625756, 45.5251103155946], [-73.5832247241597, 45.5249453433313]]]}",255440,3191,1000,Logement,0,4,50,9842-37-4184-6-000-0000,avenue du Mont-Royal Est  (MTL),465,1027710,Régulier,0,1965,0160.00
6719,REM21,1315,0,69,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5811651973172, 45.5320853074017], [-73.5814986123938, 45.5317349990534], [-73.5814526436473, 45.5317134336308], [-73.581006802076, 45.531504697991], [-73.5806720175994, 45.5318586055865], [-73.5811651973172, 45.5320853074017]]]}",255441,2166,1000,Logement,0,7,50,9843-45-6945-9-000-0000,rue Gilford  (MTL),1315,1027868,Régulier,0,1982,0158.00
6726,REM21,1475,290,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.571657875801, 45.5290312000481], [-73.5712890149544, 45.5288602649457], [-73.5712325931547, 45.5289183453587], [-73.5716026165953, 45.5290899098608], [-73.571657875801, 45.5290312000481]]]}",255768,261,1000,Logement,0,3,50,9943-22-1931-1-000-0000,rue Rachel Est  (MTL),1477,1033758,Régulier,0,1910,0147.00
6728,REM21,4443,513,6,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5759300673652, 45.5301200501405], [-73.5760331980579, 45.5301678575874], [-73.5762289118816, 45.5299596643441], [-73.5761259926044, 45.5299118569313], [-73.5759300673652, 45.5301200501405]]]}",255851,266,1000,Logement,0,3,50,9843-83-5749-7-000-0000,rue De Lanaudière  (MTL),4453,1028916,Régulier,0,1925,0147.00
6735,REM21,4568,223,3,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5787742449703, 45.5300688083034], [-73.5786204020314, 45.5302327007538], [-73.5786757727368, 45.5302584005045], [-73.5788296154591, 45.5300944179878], [-73.5787742449703, 45.5300688083034]]]}",256195,112,1000,Logement,0,3,50,9843-63-5063-5-000-0000,rue Chambord  (MTL),4572,1027068,Régulier,0,1910,0158.00
6739,REM21,4442,155,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5770578931605, 45.5292769644558], [-73.5769791720506, 45.5292404805449], [-73.5768289115017, 45.5294006784967], [-73.5769076327382, 45.52943716251], [-73.5770578931605, 45.5292769644558]]]}",256286,157,1000,Logement,0,2,50,9843-72-8972-5-000-0000,rue Chambord  (MTL),4442,1017992,Régulier,0,1900,0146.00
6741,REM21,4584,183,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5800615388892, 45.5293404134043], [-73.5802327653676, 45.5291528387307], [-73.5801509786128, 45.5291153692395], [-73.5800889831241, 45.5291834471113], [-73.5800692235006, 45.5291745516978], [-73.5800368550774, 45.5292101214497], [-73.5800565089817, 45.5292189269502], [-73.5799798575749, 45.5293029437178], [-73.5800615388892, 45.5293404134043]]]}",256340,194,1000,Logement,0,2,50,9843-52-4360-9-000-0000,rue De La Roche  (MTL),4586,1026608,Régulier,0,1910,0158.00
6743,REM21,4464,240,3,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5736376028316, 45.5330493682343], [-73.5735725098199, 45.5330189927053], [-73.5733568424203, 45.5332475324085], [-73.5734219355799, 45.5332779080591], [-73.5735707409159, 45.5331202354261], [-73.5736376028316, 45.5330493682343]]]}",256424,186,1000,Logement,0,3,50,9943-06-5995-5-000-0000,rue Cartier  (MTL),4468,1030916,Régulier,0,1910,0148.00
6746,REM21,4408,156,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5760757908754, 45.5297243458623], [-73.5762245784614, 45.5295659497446], [-73.5761464914473, 45.5295297348164], [-73.5759977037373, 45.5296881308334], [-73.5760757908754, 45.5297243458623]]]}",256499,154,1000,Logement,0,2,50,9843-83-5504-6-000-0000,rue De Lanaudière  (MTL),4408,1018122,Régulier,0,1900,0146.00
6748,REM21,4268,164,6,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5745209504367, 45.5275752678689], [-73.5746928299978, 45.5273925606161], [-73.574611154945, 45.5273549970815], [-73.5744392753523, 45.5275377942052], [-73.5745209504367, 45.5275752678689]]]}",256612,186,1000,Logement,0,4,50,9843-90-7662-5-000-0000,rue De Brébeuf  (MTL),4272,1017774,Régulier,0,1900,0146.00
6754,REM21,4551,156,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5763183351101, 45.5327555829909], [-73.5760644016553, 45.5330262698739], [-73.5761327716254, 45.5330579916869], [-73.5763867047727, 45.532787214661], [-73.5763183351101, 45.5327555829909]]]}",256759,230,1000,Logement,0,2,50,9843-86-4668-3-000-0000,rue Marquette  (MTL),4551,1030465,Régulier,0,1900,0157.00
6755,REM21,4080,146,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5757380295677, 45.5218163777246], [-73.5756723153621, 45.521786363715], [-73.5755216485768, 45.5219465604266], [-73.5755859893152, 45.5219758554893], [-73.5755875740597, 45.5219765743822], [-73.5757380295677, 45.5218163777246]]]}",256796,130,1000,Logement,0,2,50,9842-84-9243-7-000-0000,rue Berri  (MTL),4082,1016173,Régulier,0,1885,0142.00
6756,REM21,4436,156,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5767501903669, 45.5293641944287], [-73.5768289115017, 45.5294006784967], [-73.5769791720506, 45.5292404805449], [-73.5769004510424, 45.5292039965794], [-73.5767501903669, 45.5293641944287]]]}",256812,156,1000,Logement,0,2,50,9843-72-9668-8-000-0000,rue Chambord  (MTL),4436,1017990,Régulier,0,1900,0146.00
6759,REM21,4122,0,3,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5749570551955, 45.5234656711583], [-73.5748787420967, 45.523429916993], [-73.5747906872371, 45.5235249401721], [-73.5747906603982, 45.5235249730338], [-73.5746790028232, 45.5236460862333], [-73.5747574497346, 45.5236819326803], [-73.5748219613205, 45.523612039481], [-73.5749570551955, 45.5234656711583]]]}",257222,87,1000,Logement,0,3,50,9842-96-5529-7-002-0001,rue Saint-André  (MTL),4124,5240436,Condominium,0,1885,0142.00
6761,REM21,4473,403,3,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5772809547699, 45.5293034515709], [-73.5773631625379, 45.5293411028158], [-73.5775339800487, 45.5291567721975], [-73.5774516667133, 45.5291190311534], [-73.5772809547699, 45.5293034515709]]]}",257268,186,1000,Logement,0,3,50,9843-72-5558-5-000-0000,rue De Brébeuf  (MTL),4477,1017840,Régulier,0,1915,0146.00
6762,REM21,4440,134,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5816045606805, 45.5240862724515], [-73.5816712314099, 45.5241165523306], [-73.5818188223448, 45.5239549098894], [-73.5817520461384, 45.523924630171], [-73.5816045606805, 45.5240862724515]]]}",257283,130,1000,Logement,0,2,50,9842-46-1781-3-000-0000,rue Rivard  (MTL),4440,1015972,Régulier,0,1900,0140.00
6763,REM21,4819,168,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5790668325161, 45.5344174051952], [-73.5793203342387, 45.5341459020712], [-73.5792551316775, 45.5341157998395], [-73.5790015241674, 45.5343873028935], [-73.5790668325161, 45.5344174051952]]]}",257284,219,1000,Logement,0,2,50,9843-68-1720-3-000-0000,rue Marquette  (MTL),4821,1030402,Régulier,0,1910,0157.00
6764,REM21,4315,180,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5776617630496, 45.5254794974349], [-73.5778644146043, 45.5252647270378], [-73.5777859105005, 45.525228783465], [-73.5775831533076, 45.5254436437887], [-73.5776617630496, 45.5254794974349]]]}",257357,210,1000,Logement,0,2,50,9842-78-2928-2-000-0000,rue Saint-André  (MTL),4315,1016924,Régulier,0,1900,0141.00
6766,REM21,4414,177,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5796697730968, 45.5256055442043], [-73.5796027861726, 45.5255761633118], [-73.5793972964659, 45.5257961583265], [-73.5794637564687, 45.5258261696534], [-73.5796697730968, 45.5256055442043]]]}",257406,180,1000,Logement,0,2,50,9842-58-8667-2-000-0000,rue Saint-André  (MTL),4414,1016844,Régulier,0,1899,0140.00
6769,REM21,764,162,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5854351585717, 45.5275211003223], [-73.5851640118856, 45.5273966630322], [-73.5851211036124, 45.5274425012504], [-73.5853921448286, 45.5275669387202], [-73.5854351585717, 45.5275211003223]]]}",257504,154,1000,Logement,0,3,50,9843-10-3866-4-000-0000,rue Gilford  (MTL),764,1027780,Régulier,0,1910,0160.00
6772,REM21,4369,610,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5734850151207, 45.5314377002807], [-73.5734003755532, 45.531398157978], [-73.5731464332598, 45.5316681185045], [-73.5732309673343, 45.5317075710685], [-73.5734850151207, 45.5314377002807]]]}",257561,95,1000,Logement,0,1,50,9943-05-7317-2-001-0002,rue Marquette  (MTL),4369,1097427,Condominium,0,1905,0147.00
6774,REM21,4544,284,5,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5767887088567, 45.5318289746651], [-73.5768704981757, 45.5318670764918], [-73.5770938438065, 45.5316302456038], [-73.5770120548031, 45.5315922339277], [-73.5767887088567, 45.5318289746651]]]}",257678,241,1000,Logement,0,3,50,9843-75-9138-5-000-0000,rue Fabre  (MTL),4548,1029610,Régulier,0,1910,0157.00
6775,REM21,4278,365,3,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5723480650024, 45.5297696940444], [-73.5725713144616, 45.5295318820541], [-73.5724899542882, 45.5294941368318], [-73.5722667046351, 45.5297319486646], [-73.5723480650024, 45.5297696940444]]]}",257700,239,1000,Logement,0,3,50,9943-13-4304-7-000-0000,rue Fabre  (MTL),4282,1029545,Régulier,0,1900,0147.00
