,borough_id,building_number,built_area,dwelling_number,firstletter_apt,geom,index,land_area,landuse_code,landuse_text,lastletter_apt,max_floors,municipality_code,nad83_registration,street_name,street_number,uid,unit_category,unit_number,year_built,Tract
3738,REM05,560,269,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6127430970995, 45.514574909551], [-73.6128690515571, 45.5146314806394], [-73.6131841217818, 45.5142848765488], [-73.6131814799846, 45.5142836192669], [-73.6132024422169, 45.5142604703418], [-73.6130792356161, 45.5142051567967], [-73.6127430970995, 45.514574909551]]]}",121591,569,1000,Logement,0,2,50,9541-96-7318-1-000-0000,avenue Rockland  (OUT),560,3036582,Régulier,0,9999,0362.00
3742,REM05,5286,238,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5996879337933, 45.5199755455069], [-73.5997704577215, 45.5200121004994], [-73.5999782537961, 45.5197799175728], [-73.5998957302325, 45.5197434527213], [-73.5996879337933, 45.5199755455069]]]}",121563,232,1000,Logement,0,2,50,9742-02-0122-6-000-0000,rue Hutchison  (MTL+OUT),5288,3033367,Régulier,0,1906,0363.00
3744,REM05,5144,256,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5983386223228, 45.5181703807859], [-73.5982558911712, 45.518134004911], [-73.5980671689113, 45.5183461000152], [-73.5981497946739, 45.518382476116], [-73.5983386223228, 45.5181703807859]]]}",119723,212,1000,Logement,0,2,50,9742-10-2843-8-000-0000,avenue Durocher  (OUT),5146,3032869,Régulier,0,1906,0363.00
3746,REM05,186,209,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5996639813959, 45.5174720582349], [-73.5998249860434, 45.5172927420524], [-73.5997523978785, 45.5172604980589], [-73.5995913932507, 45.5174399041328], [-73.5996639813959, 45.5174720582349]]]}",121671,159,1000,Logement,0,2,50,9741-09-1043-0-000-0000,avenue de l' Épée  (OUT),186,3030787,Régulier,0,1916,0363.00
3751,REM05,1560,205,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6118416398006, 45.5159167784237], [-73.6121702689933, 45.5160645843289], [-73.6122248347896, 45.516003335639], [-73.6118940989721, 45.5158578717653], [-73.6118416398006, 45.5159167784237]]]}",121608,244,1000,Logement,0,2,50,9641-07-4789-1-000-0000,avenue Bernard  (OUT),1560,3034395,Régulier,0,1925,0362.00
3773,REM05,1420,1729,18,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.61020606182, 45.5177436015381], [-73.6099594307422, 45.5180136375015], [-73.6102553088391, 45.5181465415856], [-73.6105016226994, 45.5178766852821], [-73.61020606182, 45.5177436015381]]]}",121946,974,1000,Logement,0,4,50,9642-10-8908-5-000-0000,avenue Bernard  (OUT),1420,3034364,Régulier,0,1922,0362.00
3786,REM05,9,151,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6142044945279, 45.5128896021101], [-73.6141550441919, 45.5128676932855], [-73.6140810982153, 45.5129484007404], [-73.6144111906447, 45.5130945789432], [-73.6144850307716, 45.5130138713827], [-73.6142044945279, 45.5128896021101]]]}",121812,325,1000,Logement,0,2,50,9541-84-7058-9-000-0000,place Cambrai  (OUT),9,3034424,Régulier,0,1941,0362.00
3791,REM05,5366,161,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6015137804515, 45.5198703559135], [-73.6017311565836, 45.5196270021797], [-73.6017255562554, 45.5196244873706], [-73.6016486319516, 45.5195904486018], [-73.601431255604, 45.5198338021803], [-73.6015137804515, 45.5198703559135]]]}",121925,241,1000,Logement,0,2,50,9642-82-6607-4-000-0000,avenue Durocher  (OUT),5366,3032934,Régulier,0,1905,0363.00
3792,REM05,5315,174,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.600435982531, 45.519917474894], [-73.6005185068578, 45.5199540293461], [-73.6007248198992, 45.5197209464366], [-73.6006422957801, 45.5196843921318], [-73.600435982531, 45.519917474894]]]}",121958,232,1000,Logement,0,2,50,9642-92-4216-5-000-0000,avenue Durocher  (OUT),5315,3032918,Régulier,0,1959,0363.00
3793,REM05,23,296,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6136745206064, 45.5145051419683], [-73.6140316144408, 45.5141122373974], [-73.6138673030666, 45.5140384272053], [-73.6135102085536, 45.5144313312683], [-73.6136745206064, 45.5145051419683]]]}",121969,790,1000,Logement,0,2,50,9541-96-1202-3-000-0000,avenue Ainslie  (OUT),23,3034317,Régulier,0,1989,0362.00
3804,REM05,5166,182,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5978880820917, 45.5191839060823], [-73.5980965169747, 45.5189520859686], [-73.5980144181537, 45.5189156193881], [-73.5978058774877, 45.5191474394441], [-73.5978880820917, 45.5191839060823]]]}",122368,232,1000,Logement,0,2,50,9742-11-4730-3-000-0000,rue Hutchison  (MTL+OUT),5166,3033327,Régulier,0,1905,0363.00
3806,REM05,194,217,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5998173996222, 45.5175401387946], [-73.5999782983993, 45.5173608224907], [-73.5999630832495, 45.517353996356], [-73.5998974685554, 45.5173248960993], [-73.5997365697826, 45.5175043022832], [-73.5998173996222, 45.5175401387946]]]}",122379,173,1000,Logement,0,2,50,9641-99-9850-3-000-0000,avenue de l' Épée  (OUT),194,3030795,Régulier,0,1914,0363.00
3807,REM05,255,194,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.600528605877, 45.5183325312991], [-73.600529979519, 45.5183331600395], [-73.6006083808177, 45.5183679182102], [-73.6006254981766, 45.5183755525168], [-73.6007921923168, 45.5181899304949], [-73.6006951946311, 45.5181469095101], [-73.600528605877, 45.5183325312991]]]}",122380,223,1000,Logement,0,2,50,9642-90-3642-7-000-0000,avenue de l' Épée  (OUT),255,3030801,Régulier,0,1912,0363.00
3808,REM05,333,189,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6029527525116, 45.5194080353335], [-73.6031193366206, 45.5192225000411], [-73.6030289921887, 45.5191823548071], [-73.6028624079007, 45.5193678899692], [-73.6028714951954, 45.5193719314591], [-73.6029527525116, 45.5194080353335]]]}",122416,199,1000,Logement,0,2,50,9642-71-5458-6-000-0000,avenue de l' Épée  (OUT),333,3030872,Régulier,0,1910,0363.00
3815,REM05,570,207,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6082460875473, 45.5194885451368], [-73.6084630149958, 45.5192473388263], [-73.6084465304872, 45.5192400650654], [-73.6083641074894, 45.5192034262471], [-73.6081471797863, 45.5194446323718], [-73.6082460875473, 45.5194885451368]]]}",122484,290,1000,Logement,0,2,50,9642-31-3864-1-000-0000,avenue Champagneur  (OUT),570,3034486,Régulier,0,1917,0362.00
3825,REM05,1570,256,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6123386007123, 45.515875524047], [-73.6120078653517, 45.5157300604989], [-73.6118940989721, 45.5158578717653], [-73.6122248347896, 45.516003335639], [-73.6123386007123, 45.515875524047]]]}",122251,511,1000,Logement,0,2,50,9641-07-4078-9-000-0000,avenue Bernard  (OUT),1570,3034399,Régulier,0,1926,0362.00
3828,REM05,551,282,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6085698263226, 45.5189541310072], [-73.6084741949796, 45.5189116552911], [-73.6082552668155, 45.5191549333661], [-73.6082651999641, 45.5191594235891], [-73.6083508985793, 45.519197499256], [-73.6085698263226, 45.5189541310072]]]}",122346,283,1000,Logement,0,2,50,9642-31-3032-5-000-0000,avenue Outremont  (OUT),553,3036171,Régulier,0,1927,0362.00
3829,REM05,537,288,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6060158965243, 45.5215646088363], [-73.606037453683, 45.521574128054], [-73.6062429149787, 45.5213462556116], [-73.6061441107607, 45.5213021610449], [-73.6059384385638, 45.521530303485], [-73.6060158965243, 45.5215646088363]]]}",122352,275,1000,Logement,0,2,50,9642-53-1297-0-000-0000,avenue Querbes  (OUT),539,3033964,Régulier,0,1927,0363.00
3832,REM05,5600,266,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6040617803562, 45.5215891738345], [-73.6039792510156, 45.5215524419717], [-73.6037707251423, 45.5217842727965], [-73.6038532546866, 45.5218210048083], [-73.6040617803562, 45.5215891738345]]]}",122399,232,1000,Logement,0,2,50,9642-64-8224-4-000-0000,rue Hutchison  (MTL+OUT),5602,3033452,Régulier,0,1908,0363.00
3833,REM05,5580,497,3,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6035234544027, 45.5216743460919], [-73.6036058778756, 45.5217109883865], [-73.6038144041563, 45.5214791578592], [-73.6037318753028, 45.5214425158092], [-73.6035234544027, 45.5216743460919]]]}",122400,232,1000,Logement,0,3,50,9642-74-0112-8-000-0000,rue Hutchison  (MTL+OUT),5584,3033446,Régulier,0,1913,0363.00
3835,REM05,5506,287,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6026235041533, 45.5209498169332], [-73.6025409770093, 45.5209132640106], [-73.6023326589116, 45.5211451820425], [-73.6024151860971, 45.5211816451213], [-73.6026235041533, 45.5209498169332]]]}",122508,232,1000,Logement,0,2,50,9642-73-9553-6-000-0000,rue Hutchison  (MTL+OUT),5508,3033436,Régulier,0,1906,0363.00
3836,REM05,5512,272,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6024151860971, 45.5211816451213], [-73.6024977135525, 45.5212181981328], [-73.6027061368239, 45.5209862797084], [-73.6026235041533, 45.5209498169332], [-73.6024151860971, 45.5211816451213]]]}",122509,232,1000,Logement,0,2,50,9642-73-8757-4-000-0000,rue Hutchison  (MTL+OUT),5512,3033438,Régulier,0,1908,0363.00
3839,REM05,5186,436,3,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5989147849572, 45.5184237528866], [-73.5988331096371, 45.5183878264809], [-73.5986443887005, 45.5185999225282], [-73.5987260642077, 45.5186358490673], [-73.5989147849572, 45.5184237528866]]]}",122563,212,1000,Logement,0,3,50,9742-00-8369-9-000-0000,avenue Durocher  (OUT),5190,3032883,Régulier,0,1911,0363.00
3843,REM05,5520,258,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6027061368239, 45.5209862797084], [-73.6024977135525, 45.5212181981328], [-73.6025803465351, 45.521254660997], [-73.6027886641814, 45.5210228325109], [-73.6027061368239, 45.5209862797084]]]}",122644,232,1000,Logement,0,2,50,9642-73-8061-1-000-0000,rue Hutchison  (MTL+OUT),5522,3033440,Régulier,0,1908,0363.00
3850,REM05,15,1069,15,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5975195224011, 45.516995687508], [-73.5975346314279, 45.5170024240663], [-73.5976962617241, 45.5168154609495], [-73.5974977321496, 45.5167270776768], [-73.5973334605007, 45.5169131428385], [-73.5973766742341, 45.5169323644629], [-73.5974472529711, 45.5169636217615], [-73.5975195224011, 45.516995687508]]]}",122848,455,1000,Logement,0,3,50,9741-18-8187-9-000-0000,avenue de l' Épée  (OUT),17,3038041,Régulier,0,1912,0363.00
3852,REM05,5648,232,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6044740054965, 45.5217723826729], [-73.6042654808459, 45.5220042143909], [-73.6043479052816, 45.5220408561472], [-73.6045564297285, 45.5218090242804], [-73.6044740054965, 45.5217723826729]]]}",122908,232,1000,Logement,0,2,50,9642-64-4348-5-000-0000,rue Hutchison  (MTL+OUT),5650,3033464,Régulier,0,1911,0363.00
3853,REM05,5654,222,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6043479052816, 45.5220408561472], [-73.6044304354097, 45.5220774977471], [-73.6046389596525, 45.5218456657314], [-73.6045564297285, 45.5218090242804], [-73.6043479052816, 45.5220408561472]]]}",122909,232,1000,Logement,0,2,50,9642-64-3752-9-000-0000,rue Hutchison  (MTL+OUT),5656,3033466,Régulier,0,1908,0363.00
3861,REM05,5752,172,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6058202345282, 45.5217826625803], [-73.6059191445827, 45.52182657734], [-73.6061148063483, 45.5216085234284], [-73.606037453683, 45.521574128054], [-73.6060158965243, 45.5215646088363], [-73.6058202345282, 45.5217826625803]]]}",122977,262,1000,Logement,0,2,50,9642-54-2125-0-000-0000,avenue Durocher  (OUT),5752,3033034,Régulier,0,1924,0363.00
3867,REM05,189,233,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5990311455802, 45.5184310314751], [-73.5992167074313, 45.5182247870553], [-73.5991298541344, 45.5181861655751], [-73.5989442920925, 45.5183924098554], [-73.5990311455802, 45.5184310314751]]]}",123046,218,1000,Logement,0,2,50,9742-00-5946-7-000-0000,avenue Querbes  (OUT),191,3033767,Régulier,0,1909,0363.00
3869,REM05,171,355,3,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5993715759823, 45.5175564562096], [-73.5992049844538, 45.5177419860972], [-73.5992759878403, 45.5177734218783], [-73.5994424736509, 45.5175878919802], [-73.5993715759823, 45.5175564562096]]]}",123095,157,1000,Logement,0,3,50,9741-09-4076-7-000-0000,avenue de l' Épée  (OUT),175,3030780,Régulier,0,1912,0363.00
3870,REM05,245,374,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6016435888236, 45.5177863685179], [-73.601442090281, 45.5177549601744], [-73.6012748716724, 45.5179405836239], [-73.6013551748995, 45.5179762395259], [-73.6014400216342, 45.5180138711771], [-73.60148785822, 45.5179605529754], [-73.6016435888236, 45.5177863685179]]]}",123106,410,1000,Logement,0,2,50,9642-80-7400-7-000-0000,avenue Bloomfield  (OUT),245,3030302,Régulier,0,1913,0363.00
3871,REM05,240,293,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6016538868156, 45.5171143833765], [-73.6016099501368, 45.5171636485121], [-73.6016060404129, 45.5171617621416], [-73.6013222935971, 45.5174796886418], [-73.6014892377274, 45.5175533345093], [-73.6015007216768, 45.5175400053768], [-73.6018161821788, 45.5171865030307], [-73.6016538868156, 45.5171143833765]]]}",123108,738,1000,Logement,0,2,50,9641-89-6440-7-000-0000,avenue Bloomfield  (OUT),240,3030304,Régulier,0,1910,0362.00
3872,REM05,244,228,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6016972876773, 45.5175882466562], [-73.6019895724269, 45.5172635621503], [-73.6018917300002, 45.5172200929648], [-73.6018161821788, 45.5171865030307], [-73.6015007216768, 45.5175400053768], [-73.6016972876773, 45.5175882466562]]]}",123109,676,1000,Logement,0,2,50,9641-89-5046-3-000-0000,avenue Bloomfield  (OUT),244,3030306,Régulier,0,1922,0362.00
3874,REM05,472,193,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6060271238439, 45.5193910943026], [-73.6062432166144, 45.5191503429421], [-73.6061609005854, 45.5191136124414], [-73.605944807604, 45.5193543636479], [-73.6060271238439, 45.5193910943026]]]}",123137,242,1000,Logement,0,2,50,9642-51-1254-5-000-0000,avenue Bloomfield  (OUT),472,3030369,Régulier,0,1917,0362.00
3883,REM05,737,177,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6167512434483, 45.5107014610927], [-73.616667405514, 45.5107940594215], [-73.616890877116, 45.5108919231948], [-73.616974715015, 45.5107994146965], [-73.6167512434483, 45.5107014610927]]]}",123325,251,1000,Logement,0,2,50,9541-62-7215-1-000-0000,chemin de la Côte-Sainte-Catherine  (MTL+OUT),737,3036910,Régulier,0,1907,0362.00
3884,REM05,741,252,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6170931706487, 45.510754386892], [-73.6168140163409, 45.5106321024055], [-73.6167512434483, 45.5107014610927], [-73.616974715015, 45.5107994146965], [-73.616890877116, 45.5108919231948], [-73.6169487792121, 45.5109173319121], [-73.6170931706487, 45.510754386892]]]}",123326,300,1000,Logement,0,2,50,9541-62-6110-5-000-0000,chemin de la Côte-Sainte-Catherine  (MTL+OUT),741,3036912,Régulier,0,1930,0362.00
3895,REM05,5159,386,3,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5981795361582, 45.5186070724582], [-73.5979714199385, 45.5188390724498], [-73.5980559486684, 45.5188765268961], [-73.5982639590992, 45.518644526843], [-73.5981795361582, 45.5186070724582]]]}",122725,232,1000,Logement,0,3,50,9742-10-3596-1-000-0000,avenue Durocher  (OUT),5163,3032874,Régulier,0,1908,0363.00
3901,REM05,1576,242,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6124338267428, 45.5157686089161], [-73.6121030915855, 45.5156230556481], [-73.6120078653517, 45.5157300604989], [-73.6123386007123, 45.515875524047], [-73.6124338267428, 45.5157686089161]]]}",122791,427,1000,Logement,0,2,50,9641-07-3265-3-000-0000,avenue Bernard  (OUT),1576,3034405,Régulier,0,1934,0362.00
3903,REM05,550,265,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6109590515381, 45.5152779703473], [-73.610744567221, 45.515513599645], [-73.6108677747504, 45.5155690956802], [-73.6110822587633, 45.5153334661539], [-73.6109590515381, 45.5152779703473]]]}",122812,355,1000,Logement,0,2,50,9641-17-3429-4-000-0000,avenue McEachran  (OUT),550,3035836,Régulier,0,1922,0362.00
3916,REM05,327,227,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6023879764302, 45.5199180817847], [-73.6024673319605, 45.5199531977856], [-73.6024855066834, 45.5199612808266], [-73.6026703210384, 45.5197545815589], [-73.6025713117222, 45.5197107540522], [-73.6023864971475, 45.5199174531615], [-73.6023879764302, 45.5199180817847]]]}",122949,248,1000,Logement,0,2,50,9642-72-9019-0-000-0000,avenue Querbes  (OUT),327,3033884,Régulier,0,1912,0363.00
3917,REM05,592,149,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6128521351087, 45.515305633455], [-73.6127531244559, 45.5152611847908], [-73.6126052245368, 45.5154238576754], [-73.6127037073139, 45.5154682169946], [-73.6128521351087, 45.515305633455]]]}",122950,197,1000,Logement,0,2,50,9541-97-9222-1-000-0000,avenue Davaar  (OUT),592,3034640,Régulier,0,1926,0362.00
3918,REM05,591,240,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6125061937248, 45.5156871841805], [-73.6125662362279, 45.5156197204265], [-73.6122376085924, 45.5154719156475], [-73.6121755646108, 45.5155417210086], [-73.6125061937248, 45.5156871841805]]]}",122951,269,1000,Logement,0,2,50,9641-07-2046-8-000-0000,avenue Davaar  (OUT),591,3034641,Régulier,0,1934,0362.00
3920,REM05,15,412,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6166226429236, 45.5114058766355], [-73.6167239614044, 45.5112918421875], [-73.6163599590011, 45.511132026253], [-73.6162669604491, 45.5112366926556], [-73.6162587454506, 45.5112459702817], [-73.6166226429236, 45.5114058766355]]]}",122982,501,1000,Logement,0,2,50,9541-62-9668-9-000-0000,avenue de Vimy  (MTL+MTR+OUT),15,3034853,Régulier,0,1927,0362.00
3921,REM05,5738,236,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6052294304892, 45.522432595612], [-73.6053118561754, 45.5224692366689], [-73.6055203784077, 45.5222374930546], [-73.6054379529251, 45.5222008521465], [-73.6052294304892, 45.522432595612]]]}",122999,232,1000,Logement,0,2,50,9642-54-6896-2-000-0000,rue Hutchison  (MTL+OUT),5740,3033486,Régulier,0,1909,0363.00
3923,REM05,1040,1507,17,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6063818214111, 45.5225562580954], [-73.6065887484719, 45.5223206443341], [-73.6064226281086, 45.5222469152202], [-73.6062168629188, 45.5224829775666], [-73.6063818214111, 45.5225562580954]]]}",123129,465,1000,Logement,0,4,50,9642-45-8903-2-000-0000,avenue Bernard  (OUT),1050,3030108,Régulier,0,1914,0363.00
3925,REM05,1058,4483,45,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6071070081512, 45.5217312473944], [-73.6067800526109, 45.5215855853299], [-73.6063804092664, 45.5220310620785], [-73.6067203629227, 45.5221817527236], [-73.6069341372817, 45.5219392924792], [-73.6069242039196, 45.5219348921355], [-73.6071070081512, 45.5217312473944]]]}",123132,1796,1000,Logement,0,4,50,9642-44-6149-7-000-0000,avenue Bernard  (OUT),1066,3030112,Régulier,0,1926,0363.00
3926,REM05,272,218,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6029427472209, 45.5168161630196], [-73.6027408724111, 45.5170406067567], [-73.6029057049088, 45.517113892488], [-73.6031054722464, 45.5168918801696], [-73.6029427472209, 45.5168161630196]]]}",123134,453,1000,Logement,0,2,50,9641-78-5899-8-000-0000,avenue McDougall  (OUT),272,3035814,Régulier,0,1910,0362.00
3934,REM05,354,257,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6056535687925, 45.5170723271693], [-73.6056302171099, 45.5170619995962], [-73.6054244617492, 45.5172950009676], [-73.6055564361946, 45.5173533743914], [-73.6057619799015, 45.5171202829878], [-73.6056535687925, 45.5170723271693]]]}",123310,372,1000,Logement,0,2,50,9641-59-5026-8-000-0000,avenue Outremont  (OUT),354,3036099,Régulier,0,1911,0362.00
3935,REM05,5467,188,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.60254396784, 45.5205253927305], [-73.6024614415317, 45.5204889297398], [-73.602253019576, 45.520721117715], [-73.6023356516726, 45.5207575807602], [-73.60254396784, 45.5205253927305]]]}",123312,232,1000,Logement,0,2,50,9642-73-9905-8-000-0000,avenue Durocher  (OUT),5467,3032961,Régulier,0,1912,0363.00
3938,REM05,571,203,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6121010861212, 45.5154105846241], [-73.6119914031942, 45.5153611961693], [-73.6117769228738, 45.515596827398], [-73.611886711645, 45.5156462159531], [-73.6121010861212, 45.5154105846241]]]}",123391,315,1000,Logement,0,2,50,9641-07-5537-3-000-0000,avenue Davaar  (OUT),571,3034632,Régulier,0,1928,0362.00
3939,REM05,590,149,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6125237543989, 45.5153871309019], [-73.6126052245368, 45.5154238576754], [-73.6127531244559, 45.5152611847908], [-73.6126716546366, 45.5152245481142], [-73.6125237543989, 45.5153871309019]]]}",123392,164,1000,Logement,0,2,50,9641-07-0018-9-000-0000,avenue Davaar  (OUT),590,3034636,Régulier,0,1926,0362.00
3941,REM05,5450,202,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6024086690325, 45.520266515061], [-73.6025045091184, 45.5203089056647], [-73.6027215665716, 45.5200659103218], [-73.6027083582145, 45.5200600726713], [-73.6026340742297, 45.5200271121075], [-73.6026258323174, 45.5200235198033], [-73.6024086690325, 45.520266515061]]]}",123446,282,1000,Logement,0,2,50,9642-72-8857-4-000-0000,avenue Durocher  (OUT),5450,3032957,Régulier,0,1908,0363.00
