,borough_id,building_number,built_area,dwelling_number,firstletter_apt,geom,index,land_area,landuse_code,landuse_text,lastletter_apt,max_floors,municipality_code,nad83_registration,street_name,street_number,uid,unit_category,unit_number,year_built,Tract
473,REM19,3450,486,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5828994204154, 45.4985704740797], [-73.5828037341754, 45.4985258169285], [-73.5828919395823, 45.498435219933], [-73.5827811491776, 45.4983823843522], [-73.5827251921704, 45.4984407403962], [-73.5826944211233, 45.4984728902005], [-73.5824411653765, 45.4983583320994], [-73.5824313647518, 45.4983684183956], [-73.5821031992008, 45.4987056787591], [-73.5825613570886, 45.4989225017915], [-73.5828994204154, 45.4985704740797]]]}",1891,78,1000,Logement,0,1,50,9839-38-5260-7-001-0033,rue Redpath  (MTL),3450,1003250,Condominium,    202,1979,0129.01
474,REM19,1420,10576,207,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5802577525888, 45.4939931517853], [-73.5799452253773, 45.4938132046784], [-73.5797353618282, 45.4939919877375], [-73.5802455071976, 45.4942878878991], [-73.5804563187468, 45.4941082033131], [-73.5802942969494, 45.4940141844972], [-73.5802577525888, 45.4939931517853]]]}",1898,1336,1000,Logement,0,12,50,9839-53-3850-6-000-0000,rue Saint-Mathieu  (MTL),1420,1037167,Régulier,0,1961,0065.01
489,REM19,2100,1425,21,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5860346979564, 45.491191149562], [-73.5857259560848, 45.4910041058696], [-73.58554341781, 45.4911596609376], [-73.5858535193516, 45.4913385147172], [-73.5860346979564, 45.491191149562]]]}",2132,690,1000,Logement,0,3,50,9839-00-9431-0-000-0000,rue Lambert-Closse  (MTL),2100,1037680,Régulier,0,1931,0065.02
490,REM19,3460,0,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5825613570886, 45.4989225017915], [-73.5830144488739, 45.4991368968474], [-73.5833345958645, 45.4988034194501], [-73.5829524844871, 45.4986264112427], [-73.5829730333963, 45.4986047979836], [-73.5828994204154, 45.4985704740797], [-73.5825613570886, 45.4989225017915]]]}",2136,63,1000,Logement,0,1,50,9839-38-1784-0-001-0039,rue Redpath  (MTL),3460,1003319,Condominium,    307,1979,0129.01
497,REM19,2090,1390,9,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5852360877776, 45.4925370561478], [-73.5851786440261, 45.4925837154527], [-73.585169560544, 45.4925785026225], [-73.5850852393516, 45.4926470502538], [-73.5851270779754, 45.4926792366323], [-73.5853416598646, 45.4928441239656], [-73.5855511603501, 45.4927188767699], [-73.5852360877776, 45.4925370561478]]]}",2205,584,1000,Logement,0,4,50,9839-11-3198-8-000-0000,rue Sherbrooke Ouest  (MTL+MTO+WMT),2090,1002838,Régulier,0,1926,0065.02
500,REM19,3480,9328,101,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5811037527446, 45.5018182619398], [-73.5811591560889, 45.5018118330863], [-73.5814821563498, 45.5015358645484], [-73.5814099133416, 45.5015020786831], [-73.5813956856235, 45.5015167576838], [-73.581072700429, 45.5013621993813], [-73.5807814002929, 45.5016639723516], [-73.5811037527446, 45.5018182619398]]]}",2210,1442,1000,Logement,0,12,50,9840-41-6089-1-000-0000,rue Drummond  (MTL),3480,1037372,Régulier,0,1960,0129.02
501,REM19,1951,217,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5799252815053, 45.491427050073], [-73.5799258054552, 45.4914244399043], [-73.5797034934392, 45.4913004946468], [-73.579652900751, 45.4913436366685], [-73.5798728973085, 45.4914719033151], [-73.5799252815053, 45.491427050073]]]}",2211,144,1000,Logement,0,3,50,9839-50-6254-4-000-0000,rue Baile  (MTL),1951,1037373,Régulier,0,1885,0066.01
502,REM19,2301,410,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5821339102969, 45.4879597548955], [-73.5819647784773, 45.4876822475139], [-73.5818780774002, 45.4877082274919], [-73.5820473149361, 45.4879860053282], [-73.5821339102969, 45.4879597548955]]]}",2214,86,1000,Logement,0,1,50,9838-36-8960-5-001-0005,rue du Souvenir  (MTL),2301,1002398,Condominium,0,1900,0066.02
504,REM19,1534,358,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5859313408465, 45.498031064898], [-73.5863099479905, 45.4981906071519], [-73.58635692499, 45.4981289263948], [-73.585981488587, 45.4979721716936], [-73.5859313408465, 45.498031064898]]]}",2220,267,1000,Logement,0,3,50,9839-07-6798-0-000-0000,avenue des Pins Ouest  (MTL),1534,1003796,Régulier,0,1918,0129.01
508,REM19,2035,637,11,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5847967502281, 45.4913320146331], [-73.5847818898085, 45.4913447147016], [-73.5848611043969, 45.4913902824216], [-73.5851487211277, 45.4911447469848], [-73.5850695065167, 45.4910990894691], [-73.5848907608058, 45.4912517608854], [-73.5847967502281, 45.4913320146331]]]}",2279,283,1000,Logement,0,3,50,9839-10-5839-7-000-0000,rue Lambert-Closse  (MTL),2035,1037691,Régulier,0,1915,0065.02
509,REM19,2005,787,9,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5848907608058, 45.4912517608854], [-73.5850695065167, 45.4910990894691], [-73.584882560661, 45.4909914167064], [-73.5847049738361, 45.4911429170623], [-73.5848907608058, 45.4912517608854]]]}",2280,415,1000,Logement,0,3,50,9839-10-6424-7-000-0000,rue Lambert-Closse  (MTL),2005,1037694,Régulier,0,1915,0065.02
517,REM19,3445,187,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5821386431461, 45.4989835518436], [-73.5821419171839, 45.4989850793714], [-73.5822086244042, 45.4989155567435], [-73.582050201513, 45.4988402564633], [-73.5819831782127, 45.4989102291918], [-73.5821386431461, 45.4989835518436]]]}",2363,137,1000,Logement,0,2,50,9839-38-8491-5-000-0000,rue Redpath  (MTL),3445,1003525,Régulier,0,1923,0129.01
521,REM19,2066,501,8,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5838374931599, 45.4924660966603], [-73.5837506459266, 45.4925401347444], [-73.583803458338, 45.4925719535893], [-73.5841099823971, 45.492756394258], [-73.5841992588404, 45.4926837940036], [-73.5838374931599, 45.4924660966603]]]}",2434,395,1000,Logement,0,3,50,9839-21-3689-5-000-0000,avenue Lincoln  (MTL),2070,1037898,Régulier,0,1915,0065.02
531,REM19,454,0,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5635023247741, 45.5030702263547], [-73.5633720041289, 45.5030062237169], [-73.5633684196717, 45.5030100054111], [-73.5632479228059, 45.5029525666695], [-73.5634429206117, 45.502712627204], [-73.5633755457784, 45.5026820669845], [-73.5632986667435, 45.5026471923281], [-73.5629044522316, 45.5024685940037], [-73.5626346466431, 45.5028291642178], [-73.5630050080344, 45.5030073266559], [-73.5634114894496, 45.5032028364896], [-73.5635023247741, 45.5030702263547]]]}",2540,15,1000,Logement,0,1,50,9940-83-6925-6-001-0095,rue De La Gauchetière Ouest  (MTL),454,5084664,Condominium,    309,1912,0062.00
535,REM19,1233,0,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.579077433162, 45.492157214786], [-73.5787926339432, 45.492402552962], [-73.5788347744716, 45.4924269120334], [-73.5788558975773, 45.4924391365232], [-73.5791405914277, 45.4921939782505], [-73.579077433162, 45.492157214786]]]}",2594,81,1000,Logement,0,1,50,9839-61-2756-9-001-0003,rue Saint-Marc  (MTL),1233,1105350,Condominium,0,1988,0066.01
536,REM19,2188,221,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5804115614784, 45.4886871357363], [-73.5806581000727, 45.4889341732679], [-73.5807359203131, 45.4888947014698], [-73.5804891713581, 45.4886478442217], [-73.5804115614784, 45.4886871357363]]]}",2595,245,1000,Logement,0,2,50,9838-57-0165-5-000-0000,boulevard René-Lévesque Ouest  (MTL),2190,1002251,Régulier,0,1900,0066.02
541,REM19,2185,229,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5805290581284, 45.4885735716716], [-73.5803160667192, 45.4883923852429], [-73.5802442651925, 45.4884346425011], [-73.5804530315446, 45.4886121422224], [-73.5805290581284, 45.4885735716716]]]}",2603,189,1000,Logement,0,2,50,9838-57-1634-9-000-0000,rue du Souvenir  (MTL),2187,1002355,Régulier,0,1900,0066.02
542,REM19,2191,221,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5805290581284, 45.4885735716716], [-73.5806051911761, 45.4885350009948], [-73.5803877615711, 45.4883501280143], [-73.5803160667192, 45.4883923852429], [-73.5805290581284, 45.4885735716716]]]}",2605,193,1000,Logement,0,2,50,9838-57-1029-2-000-0000,rue du Souvenir  (MTL),2191,1002357,Régulier,0,1900,0066.02
554,REM19,1050,0,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5750674884754, 45.4926935797846], [-73.5751553804914, 45.4926028988831], [-73.5753341110821, 45.4924159553535], [-73.5754186963183, 45.4924575663717], [-73.5758865125104, 45.4919864123148], [-73.5753447992656, 45.4917258807098], [-73.5753310702004, 45.4917181503518], [-73.5750135876401, 45.491997248111], [-73.5750272112004, 45.4920049785761], [-73.5750241544338, 45.4920076803789], [-73.5744343295248, 45.4923924270436], [-73.5750612706557, 45.4926999733846], [-73.5750674884754, 45.4926935797846]]]}",2702,24,1000,Logement,0,1,50,9839-91-2450-6-001-0022,avenue Amesbury  (MTL),1050,1105784,Condominium,    423,1987,0066.01
556,REM19,1947,217,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5796008323658, 45.4913880396003], [-73.579820723577, 45.491516396413], [-73.5798728973085, 45.4914719033151], [-73.579652900751, 45.4913436366685], [-73.5796008323658, 45.4913880396003]]]}",2711,144,1000,Logement,0,3,50,9839-50-6659-4-000-0000,rue Baile  (MTL),1947,1037371,Régulier,0,1885,0066.01
557,REM19,1085,582,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5648075219808, 45.5028553100006], [-73.5648944374128, 45.5028971073995], [-73.565152311833, 45.5026367008656], [-73.5650655019532, 45.5025947236149], [-73.5648075219808, 45.5028553100006]]]}",2722,290,1000,Logement,0,3,50,9940-73-2216-5-000-0000,côte du Beaver Hall  (MTL),1085,1036837,Régulier,0,1897,0062.00
559,REM19,2100,1266,160,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5708313480015, 45.5078114083136], [-73.5708553567969, 45.5077732535189], [-73.5703981284825, 45.5075616028894], [-73.5703747427538, 45.5076000432883], [-73.5702701063749, 45.5077722340386], [-73.5707214434927, 45.5079863771195], [-73.5708313774847, 45.5078114219614], [-73.5708313480015, 45.5078114083136]], [[-73.5703747427538, 45.5076000432883], [-73.570634038765, 45.5077200247834], [-73.5707695666641, 45.5077828096], [-73.5703747427538, 45.5076000432883]]]}",2747,908,1000,Logement,0,24,50,9940-28-8676-8-000-0000,rue De Bleury  (MTL),2114,1000307,Régulier,0,2019,0062.00
565,REM19,1974,219,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5822697967221, 45.492580987843], [-73.582210878154, 45.4926311564503], [-73.5824761959144, 45.4927852134633], [-73.5825351144072, 45.4927350447205], [-73.5822697967221, 45.492580987843]]]}",2764,195,1000,Logement,0,2,50,9839-31-6198-3-000-0000,boulevard De Maisonneuve Ouest  (MTL+WMT),1974,1037785,Régulier,0,1900,0065.01
566,REM19,1186,194,5,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5776663771325, 45.4925279647952], [-73.5774814919142, 45.4926848584311], [-73.5775377846816, 45.4927175777429], [-73.5777206631641, 45.4925595154711], [-73.5776663771325, 45.4925279647952]]]}",2773,127,1000,Logement,0,2,50,9839-71-3491-1-000-0000,rue Saint-Mathieu  (MTL),1186,1037135,Régulier,0,1880,0066.01
567,REM19,1190,145,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.577594183045, 45.4927502969552], [-73.5777768502906, 45.4925921447446], [-73.5777206631641, 45.4925595154711], [-73.5775377846816, 45.4927175777429], [-73.577594183045, 45.4927502969552]]]}",2774,129,1000,Logement,0,2,50,9839-71-2995-2-000-0000,rue Saint-Mathieu  (MTL),1190,1037137,Régulier,0,1880,0066.01
568,REM19,1194,164,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5778358890368, 45.492626391924], [-73.5777768502906, 45.4925921447446], [-73.577594183045, 45.4927502969552], [-73.5776510040915, 45.4927833758246], [-73.5778358890368, 45.492626391924]]]}",2775,129,1000,Logement,0,2,50,9839-71-2598-4-000-0000,rue Saint-Mathieu  (MTL),1194,1037139,Régulier,0,1880,0066.01
572,REM19,1415,163,4,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5830132281222, 45.4912668197191], [-73.5829400350389, 45.4912244860992], [-73.582808711499, 45.4913366228822], [-73.5828816935731, 45.4913789567385], [-73.5830132281222, 45.4912668197191]]]}",2783,111,1000,Logement,0,2,50,9839-30-1945-4-000-0000,rue Chomedey  (MTL),1417,1037672,Régulier,0,1885,0065.02
584,REM19,1193,206,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5802659911089, 45.4902834477585], [-73.5800637836903, 45.4904933637962], [-73.5801380188575, 45.4905285890714], [-73.5803402262539, 45.4903187628967], [-73.5802659911089, 45.4902834477585]]]}",2815,198,1000,Logement,0,2,50,9838-59-3045-2-000-0000,avenue Seymour  (MTL),1193,1002566,Régulier,0,1900,0066.02
585,REM19,3590,174,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5829352219291, 45.5003114536247], [-73.5830125852564, 45.5002388630431], [-73.5828310255068, 45.5001514316146], [-73.5827553598772, 45.500230230364], [-73.5829352219291, 45.5003114536247]]]}",2816,175,1000,Logement,0,2,50,9840-30-2237-3-000-0000,avenue du Musée  (MTL),3590,1036411,Régulier,0,1967,0129.01
591,REM19,1226,784,8,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5735257405754, 45.4977647046977], [-73.5734517107407, 45.4977292050588], [-73.5731748208321, 45.4980102511505], [-73.5732488510949, 45.4980459309528], [-73.5735257405754, 45.4977647046977]]]}",2850,264,1000,Logement,0,3,50,9939-07-6776-4-000-0000,rue Drummond  (MTL),1228,1037403,Régulier,0,1886,0063.00
592,REM19,1804,784,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5783857747105, 45.4932102514561], [-73.5786356889099, 45.4929936461648], [-73.5785720016713, 45.4929563428313], [-73.5784532070455, 45.4930564968651], [-73.578319447358, 45.4931716898908], [-73.5783857747105, 45.4932102514561]]]}",2851,34,1000,Logement,0,1,50,9839-62-6642-5-001-0007,rue Tupper  (MTL+WMT),1804,1037404,Condominium,      6,1950,0066.01
600,REM19,1600,6828,74,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5814525022087, 45.4959025900766], [-73.5814144768675, 45.4958802988943], [-73.5810112935616, 45.4962251691311], [-73.5816627719266, 45.4964417686036], [-73.581903950153, 45.4961674769526], [-73.5814525022087, 45.4959025900766]]]}",2886,2239,1000,Logement,0,4,50,9839-45-3087-1-000-0000,rue Sherbrooke Ouest  (MTL+MTO+WMT),1618,1002786,Régulier,0,1900,0065.01
603,REM19,1481,180,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5725728539229, 45.4936844865938], [-73.5725180410139, 45.4937343776039], [-73.572776234865, 45.4938636235328], [-73.5728310476711, 45.4938137324001], [-73.5725728539229, 45.4936844865938]]]}",2899,174,1000,Logement,0,2,50,9939-13-1919-3-000-0000,avenue Argyle  (MTL),1481,1036718,Régulier,0,1880,0063.00
614,REM19,14,369,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5817857617737, 45.4979263865289], [-73.5818979204235, 45.4979778722022], [-73.5819107777046, 45.4979649939741], [-73.5819255631574, 45.4979717328514], [-73.5819443190787, 45.4979508410053], [-73.5819552900623, 45.4979472334118], [-73.581975102152, 45.4979268807613], [-73.5818239684032, 45.4978541847224], [-73.581770222327, 45.4979091189835], [-73.5817924005255, 45.4979192723227], [-73.5817857617737, 45.4979263865289]]]}",2932,110,1000,Logement,0,3,50,9839-47-0180-3-000-0000,place de Chelsea  (MTL),14,1003634,Régulier,0,1923,0129.01
616,REM19,2151,932,5,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5778765968606, 45.4993446193586], [-73.577734019132, 45.4992759617806], [-73.5775317615139, 45.4994795735243], [-73.5775301772528, 45.4994787646622], [-73.577439641632, 45.4995707989692], [-73.5775850711556, 45.4996407148767], [-73.5775866519613, 45.4996390039352], [-73.5778765968606, 45.4993446193586]]]}",2936,545,1000,Logement,0,3,50,9839-79-3151-4-000-0000,rue de la Montagne  (MTL),2155,1036965,Régulier,0,1935,0064.00
617,REM19,1412,622,4,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5791964873512, 45.494578487874], [-73.5790569629141, 45.4944972307352], [-73.5789493402127, 45.4945885581989], [-73.5790872803205, 45.4946688266404], [-73.5791964873512, 45.494578487874]]]}",2939,185,1000,Logement,0,4,50,9839-64-1909-9-000-0000,rue Pierce  (MTL),1418,1002743,Régulier,0,1885,0065.01
621,REM19,1575,485,8,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5866588153627, 45.4971251849557], [-73.5867081159884, 45.4970654821277], [-73.5863533838805, 45.4969169922661], [-73.586303343689, 45.496976335529], [-73.5866588153627, 45.4971251849557]]]}",2961,250,1000,Logement,0,3,50,9839-06-4081-5-000-0000,avenue du Docteur-Penfield  (MTL),1575,1003974,Régulier,0,1900,0129.01
630,REM19,1829,192,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5823934212699, 45.494857635185], [-73.5820475035763, 45.4946570195175], [-73.5819904800472, 45.4947056567486], [-73.5823363979678, 45.4949063625799], [-73.5823934212699, 45.494857635185]]]}",2986,61,1000,Logement,0,1,50,9839-34-7532-6-001-0002,avenue Lincoln  (MTL),1829,1037833,Condominium,      3,1965,0065.01
636,REM19,1,171,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5816212399308, 45.4988139258293], [-73.5816714023582, 45.4987616040081], [-73.5815150936577, 45.4986878313543], [-73.5814649311509, 45.4987401531077], [-73.5816212399308, 45.4988139258293]]]}",3011,103,1000,Logement,0,2,50,9839-48-2573-5-000-0000,rue Redpath-Court  (MTL),1,1003557,Régulier,0,1923,0129.01
654,REM19,441,0,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5707749889625, 45.5066483017733], [-73.5707656718942, 45.5066258993047], [-73.5705945664788, 45.5065431216814], [-73.5702684927568, 45.50687494669], [-73.570554511707, 45.5070110196861], [-73.5707749889625, 45.5066483017733]]]}",3045,5,1000,Logement,0,1,50,9940-27-8868-3-001-0047,avenue du Président-Kennedy  (MTL),441,5156308,Condominium,    607,2007,0062.00
659,REM19,3425,3126,36,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5781143359145, 45.501598512527], [-73.5779078515055, 45.5014975013906], [-73.5776050405599, 45.5018076434535], [-73.577816277695, 45.5019104517544], [-73.5781143359145, 45.501598512527]]]}",3068,832,1000,Logement,0,5,50,9840-72-1500-7-000-0000,rue Stanley  (MTL),3425,1037502,Régulier,0,1951,0129.02
660,REM19,2270,397,4,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.581274449245, 45.4873828834556], [-73.5811882752473, 45.4874085025982], [-73.5813582459979, 45.4876853806534], [-73.5814443144104, 45.4876595814901], [-73.581274449245, 45.4873828834556]]]}",3095,245,1000,Logement,0,3,50,9838-46-4326-2-000-0000,rue du Souvenir  (MTL),2274,1002318,Régulier,0,1900,0066.02
661,REM19,2250,524,16,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5811048925556, 45.4877611554869], [-73.5811860040336, 45.4877368897752], [-73.5810159281713, 45.4874599211063], [-73.5808217467264, 45.4875178341421], [-73.5811048925556, 45.4877611554869]]]}",3096,392,1000,Logement,0,3,50,9838-46-6536-4-000-0000,rue du Souvenir  (MTL),2256,1002324,Régulier,0,1900,0066.02
662,REM19,3650,2109,37,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5832626391005, 45.5011820779786], [-73.5832593647723, 45.5011804604908], [-73.5830967089637, 45.5011029149515], [-73.583069036373, 45.501089706104], [-73.5827026094753, 45.5014708224448], [-73.582895580553, 45.5015638253437], [-73.5832626391005, 45.5011820779786]]]}",3101,940,1000,Logement,0,5,50,9840-31-1459-2-000-0000,rue de la Montagne  (MTL),3650,1036365,Régulier,0,1943,0129.01
664,REM19,1507,7333,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5731126761697, 45.493620787187], [-73.5729908164805, 45.4935625495621], [-73.5728106569069, 45.4934683517248], [-73.5727478332408, 45.4935254474042], [-73.5730516548363, 45.4936841813981], [-73.5731126761697, 45.493620787187]]]}",3104,65,1000,Logement,0,0,50,9939-02-9997-4-001-0001,avenue Argyle  (MTL),1507,1036701,Condominium,0,1875,0063.00
665,REM19,1869,497,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5778438922168, 45.4916181030504], [-73.577552400656, 45.4914488441729], [-73.5774853794266, 45.4915180044134], [-73.5777901784207, 45.4916949938111], [-73.5778403514754, 45.491652392862], [-73.5779896053348, 45.4915256706627], [-73.5779677434382, 45.4915129965491], [-73.5778438922168, 45.4916181030504]]]}",3105,316,1000,Logement,0,3,50,9839-70-2674-5-000-0000,boulevard René-Lévesque Ouest  (MTL),1869,1002442,Régulier,0,1890,0066.01
666,REM19,3,206,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5812984214585, 45.4983248637529], [-73.5814489203387, 45.4983960310516], [-73.5815721134375, 45.4982680629978], [-73.5814215102402, 45.4981976158787], [-73.5812984214585, 45.4983248637529]]]}",3108,241,1000,Logement,0,2,50,9839-48-3521-3-000-0000,rue Redpath-Row  (MTL),3,1003053,Régulier,0,1927,0129.01
667,REM19,4,206,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5817466269946, 45.4980866022097], [-73.5816583164434, 45.4981783683114], [-73.5818206427549, 45.4982542063062], [-73.581910113066, 45.4981617193041], [-73.5817466269946, 45.4980866022097]]]}",3109,186,1000,Logement,0,2,50,9839-48-0808-7-000-0000,rue Redpath-Row  (MTL),4,1003055,Régulier,0,1927,0129.01
672,REM19,1590,365,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5871097228401, 45.4971542697323], [-73.5871573320329, 45.4970930381181], [-73.5868070327133, 45.4969455362076], [-73.5867574166481, 45.4970058692708], [-73.5871097228401, 45.4971542697323]]]}",3122,250,1000,Logement,0,2,50,9839-06-0484-5-000-0000,avenue des Pins Ouest  (MTL),1592,1003817,Régulier,0,1900,0129.01
673,REM19,1596,301,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5871573320329, 45.4970930381181], [-73.5872049411226, 45.4970318064834], [-73.5868750242609, 45.4968929285544], [-73.5868566486726, 45.4968852031224], [-73.5868070327133, 45.4969455362076], [-73.5871573320329, 45.4970930381181]]]}",3123,247,1000,Logement,0,2,50,9839-06-0077-7-000-0000,avenue des Pins Ouest  (MTL),1598,1003819,Régulier,0,1900,0129.01
